method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
rerank,149805,148867,3,20,1026.379,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,139235|148673|148867|73171|94140|123007|130652|144768|138327|33011
rerank,150616,146994,3,20,717.286,Expose controller and focus node to AutoComplete widget,Support focusNode and textEditingController parameters for Autocomplete (as passthrus to RawAutocomplete),,148692|139266|146994|134936|131563|98665|98104|14104|126531|78878
rerank,151405,98066,3,20,877.615,"[tool_crash] FileSystemException: Creation failed, OS Error: The specified file or directory could not be found., errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,136867|141866|98066|111796|102816|76207|141774|107699|126335|114891
rerank,152235,137167,,20,870.257,"[tool_crash] FileSystemException: Cannot open file, OS Error: The system cannot find the file specified., errno = 2",[flutter_tools] PathNotFoundException for flutter_version_check.stamp,,147093|130719|128186|102816|76207|65326|149146|86320|65719|118494
rerank,153347,109379,5,20,1351.097,VideoPlayerController Does not send headers when ran from Web on a request requiring CORS,[video_player] Support video that's downloaded using XHR/fetch on Web,,143203|124998|127833|139444|109379|45341|79701|60275|51125|134935
rerank,153712,153036,12,20,901.939,Transform.rotate changes location of Icon on IOS but works as expected on android,Icon matchTextDirection not work with rtl while using impeller,,56249|117981|111855|98334|74453|134608|20431|27874|94003|128723
rerank,154236,86584,1,20,1215.882,[Web] The selected `ListTile` is not clipped by parent `Container` with `Clip.hardEdge`,ListView background overflows from parent Container,,86584|152832|88793|105027|26984|118995|123341|128928|85312|30529
rerank,154351,151058,1,20,634.421,[interactive_media_ads] Web support ,[interactive_media_ads] Support Interactive Media Ads (IMA) in Flutter Web,,151058|8098|31773|33615|79786|24963|152200|58382|121375|65516
rerank,154519,14288,,20,856.712,Visible line appears on Container edges despite borderWidth set to 0.0,Antialiasing behaviour when same-colour ,,150439|53823|21506|147979|89490|82720|32376|82289|27874|108969
rerank,154654,73743,,20,794.731,[tool_crash] HttpException,[tool_crash] unhandled HttpException when connecting to devtools/page/ for Chrome device,,145417|145535|84874|67335|101742|91378|93597|103906|88228|81287
rerank,155067,108812,1,20,899.696,[tool_crash] String: <57 characters>,[tool_crash] String: <57 characters>,,108812|154654|145417|154708|91378|101742|112338|103906|79711|88228
rerank,155205,59312,1,20,1119.158,"[tool_crash] ProcessException: Process exited abnormally with exit code 1:FAILURE: Build failed with an exception.* What went wrong:Cannot locate tasks that match 'app:tasks' as project 'app' not found in root project 'android'.* Try:> Run gradlew projects to get a list of available projects.> Run with --stacktrace option to get the stack trace.> Run with --info or --debug option to get more log output.> Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 4s Command: C:\Users\KimoStore\newtask\android\gradlew.bat, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|104384|88771|69522|45970|32182|150177|13532|32273|136180
rerank,155900,53229,7,20,652.366,"I can set the startup icon for Android, iOS, Windows, and MacOS, as shown in the picture. However, I can't find a place to set the startup icon for the Linux desktop application.",[Proposal] Icon support Linux desktop application,,98909|72237|16102|98439|72686|26824|53229|92240|14111|17187
rerank,156208,143696,,20,883.523,"Flutter broken after run ""flutter pub cache clean"" in flutter 3.24.3",Failed running `flutter doctor` after upgrading to the latest SDK version,,144140|83107|84874|80418|110057|97061|89452|30757|123389|14725
rerank,157347,150131,2,20,2962.744," SocketException: Send failed (OS Error: No route to host, errno = 65) during flutter run.","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156469|150131|155643|156310|155465|156320|156624|122001|153137|153524
rerank,158070,154903,12,20,910.236,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,154979|89459|131595|111970|151051|105400|103906|78342|38893|112338
rerank,158140,150131,7,20,976.316,"[tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156469|156310|156320|157782|155643|155465|150131|156624|122001|152355
rerank,158973,101962,,20,898.797,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,158070|154979|151051|89459|131595|111970|84874|105400|80418|78940
rerank,159033,98905,,20,984.671,[tool_crash] FormatException,[tool_crash] FormatException,,58312|145878|81666|76676|145048|83592|116712|80684|108181|55009
rerank,159222,145028,,20,919.588,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process., errno = 32","[flutter_tools] PathAccessException deleting files under build\app\intermediates because file ""is being used by another process""",,152235|153088|106278|96549|65326|86320|147093|118494|65719|122692
rerank,159687,154903,15,20,1029.868,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,158070|89459|111970|154979|151051|131595|105400|158973|145417|78342
rerank,160175,22771,1,20,655.742,build iOS apps on Linux,"Support build, run and debug iOS under Linux",,22771|97179|107985|40407|103396|148283|56511|5635|8867|1737
rerank,160737,150691,1,20,686.724,[pigeon] Make generated Swift classes and protocols public,[pigeon] Make generated Swift classes and protocols optionally public for framework integration,,150691|147283|115906|140938|67460|112226|105932|97832|125031|93732
rerank,160861,81804,16,20,859.268,[video_player] Initialization failure,"[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,154822|131753|139869|128214|71055|139444|146416|155355|156706|79106
rerank,161080,143391,3,20,870.028,"[tool_crash] ProcessException: Failed to find ""/Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime"" in the search path. Command: /Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,145692|149550|143391|158053|144620|144618|152921|140585|80418|83107
rerank,161507,154162,7,20,717.733,Any Flutter app doesn't' work when it is in chrome mobile with desktop mode enabled,Flutter Web: Google Chrome desktop mode shows blank page in portrait,,126071|78235|154296|103330|58432|110390|154162|74082|62736|71800
rerank,162151,126362,,20,850.65,[tool_crash] RPCError,[flutter_tools] Unexpected null value in AppInspector.jsEvaluate in dwds,,158070|131595|154979|105400|151051|89459|111970|158973|161494|123391
rerank,162237,162204,,20,912.04,Attempting to change channel bricks installation (Windows),[Beta] flutter upgrade has broken flutter command,,64479|76705|129505|14884|136655|82354|65153|111076|29237|103577
rerank,164180,162098,10,20,753.039,TabBar  indicator issue,TabBar broken animation,,139235|141092|17739|79226|19603|48000|115917|109624|58130|162098
rerank,166073,104989,14,20,3410.567,Issue with clang++ and compiler not being found on fresh install of flutter,[Proposal] Support $CXX environment variable,,78348|129554|106532|134899|115910|78589|67979|99939|32457|79045
rerank,168631,30701,7,20,623.535,Please Add the Multi-Window feature for desktop App,Support multiple windows for desktop shells,,59323|35581|42090|115611|135346|95076|30701|128983|121573|52510
rerank,168723,102560,4,20,794.34,there's no native way to use material symbols like icon or icon data,Support Material Symbols ,,139372|99973|126670|102560|34206|131945|52360|156552|62557|141553
rerank,169006,141010,2,20,985.969,SessionNotCreatedException thrown from `flutter drive` command,[tool_crash] SessionNotCreatedException,,152367|141010|70402|54802|78472|90908|139322|79748|116984|83793
rerank,169342,139427,,20,734.869,flutter using old ndkVersion,Use the default NDK version from AGP,,147826|82354|39424|20727|65153|53216|22293|110057|70381|79270
rerank,171072,167808,1,20,660.924,Links to BoxShape do not work on BoxDecoration documentation page,[docs] Broken links for enum options,d: api docs,167808|7293|92153|48637|21506|89879|134795|19266|62557|54956
rerank,171687,171402,10,20,2487.41,Chrome-build does not render anything,Flutter web not rendering the UI on latest Chrome,,130927|154296|164151|126071|62496|144998|65868|103330|118778|171402
rerank,173121,156692,2,20,920.507,[tool_crash] StateError: Bad state: Stream has already been listened to.,"When connecting to device, `StateError: Bad sate: Stream has already been listened to`",,171347|156692|59757|85220|55009|55010|54742|61274|54230|55960
rerank,175099,158961,8,20,859.091,[iOS] Tap interactions not working on iOS 26 for webview_flutter,Tap interactions not working on iOS 18.2 beta for webview_flutter 4.10.0,P1|platform-ios|team-ios|triaged-ios,129108|76482|146484|132884|167622|138845|129577|158961|40863|133156
rerank,175924,174256,10,20,887.733,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,172417|96708|108181|65021|164283|149026|129707|152434|87025|174256
rerank,176182,150536,4,20,590.588,"Looking forward to official support for Harmony OS, continuing the original aspiration of growing Flutter~",Does flutter have any plans to be compatible with HarmonyOS in the future,r: duplicate,141934|121375|63619|150536|35581|98227|95041|143335|162793|110964
rerank,176260,119473,6,20,819.712,"Flutter iPad programmatic orientation change fails when ""requires full screen"" option disabled in Xcode in [iPadOS 26]",Flutter: problem with SystemChrome.setPreferredOrientations when I use it with an iPad - and error with iOS 16,,117981|175099|74453|27874|93650|119473|38069|140157|116711|149177
rerank,177581,175099,,20,955.703,Buttons or checkbox not working in IOS after opening dialog,[iOS] Tap interactions not working on iOS 26 for webview_flutter,,146484|132594|164614|132900|85900|20397|149178|150020|79873|45044
rerank,178145,140603,16,20,2000.773,[DraggableScrollableSheet] Unclear assertion in the framework,Draggable scrollable controller is already attached to a sheet,,86573|89770|101114|110584|99994|89214|131051|132289|71914|139070
rerank,178980,169475,,20,920.917,"[tool_crash] StateError: Bad state: Could not determine run package name. Project path ""/home/jitesh/Work/packaged-food-analyzer/mobile/android/"" did not occur as package root in package config ""/home/jitesh/Work/packaged-food-analyzer/mobile/.dart_tool/pa",NPE in `DartBuild.build`,,172949|83107|81287|76676|20976|64843|78940|45970|58312|70825
rerank,179784,176327,1,20,836.599,Severe scroll lag on iOS Web when enabling semantics via SemanticsBinding.instance.ensureSemantics(),[MobileWeb] ScrollView with a Single Text  Widget and semantics Causes Scroll Jank,,176327|166895|136701|134309|158697|57494|179375|113900|131043|30336
rerank,179855,161098,2,20,619.446,flutter gpu has any plan to support export compute pipeline api,[Flutter GPU] add compute support,,142415|161098|111950|160948|144265|159941|75878|144259|151240|150816
rerank,182075,122725,1,20,2811.088,Null check during text selection in startGlyphHeight,SelectableRegionState.startGlyphHeight / endGlyphHeight throws null,,122725|141007|146282|127657|79166|62742|154486|69001|166506|111660
rerank,182582,182427,4,20,961.963,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,164283|65021|129707|182427|149026|87025|172417|96708|108181|175924
rerank,184325,107592,1,20,888.741,[tool_crash] ArgumentError: Invalid argument(s): Uri org-dartlang-app:/web_plugin_registrant.dart must have scheme 'file:'.,[flutter_tools] ArgumentError during Hot restart,,107592|62571|64843|78518|81287|171597|111796|65719|153648|99954
rerank,184533,163984,1,20,3672.723,[iOS 26.4] Intermittent EXC_BAD_ACCESS (code=50) in Dart VM JIT on physical devices — Flutter 3.41.6,Debug mode and hot reload fail on iOS 26 due to JIT restriction `error: mprotect failed: 13 (Permission denied)`,,163984|162375|150967|181378|161371|135208|149885|179078|62518|137060
rerank,184607,90063,,20,19098.529,[Android] Getting ANR Related to character rendering in Android Only,TextField with lots of text can hang app,P2|a: text input,132552|176779|182747|128245|172351|149894|181015|170632|158425|6673
rerank,184759,186134,,20,563.445,Mac_mokey hot_mode_dev_cycle__benchmark is 3.00% flaky,Mac_mokey microbenchmarks is 2.02% flaky,P0|c: flake,184757|168048|127938|135103|125957|180268|168461|140861|99861|118691
rerank,184839,189236,,20,532.072,[AGP 9] Remove support for old AGP Dsl,Use Migrator Tool to Automatically Opt-in to newDsl in 3.50,P2|team-android|triaged-android,184406|184413|181383|90287|160922|119166|103929|139427|49562|34491
rerank,185466,97253,,20,1536.686,TextField inputAction changes do not get applied while TextField is focused,TextInputConnection updateConfig does not update action button,P2|a: text input|has reproducible steps,34309|144768|70376|26415|182730|157671|148530|149805|144598|81029
rerank,185506,175562,,20,2880.007,[FATAL:flutter/impeller/display_list/canvas.cc(1421)] Check failed: back_texture. Context is valid:0,[Impeller] Impeller causes segfaults on older devices,P2|a: production|c: crash|e: impeller|engine|platform-android|team-engine|triaged-engine,50410|155654|176079|97360|133016|125389|25393|158955|126944|21546
rerank,185731,186134,,20,565.825,Mac_mokey run_release_test is 3.03% flaky,Mac_mokey microbenchmarks is 2.02% flaky,c: flake,168048|185071|168461|107162|184757|184759|138067|99861|121708|118691
rerank,185811,185733,1,20,617.227,Allow setting a custom mouse cursor for the scrollbar inside TextField,Add mouseCursor property to RawScrollbar and ScrollbarThemeData,,185733|49047|131936|104594|87356|144611|101985|59325|157252|80757
rerank,186577,169470,3,20,1156.811,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",[linux] app freezes/crashes on startup (running on X11),a: desktop|c: crash|platform-linux|team-linux|triaged-linux,91216|126033|169470|89694|124924|149893|138989|138784|72211|149885
rerank,186804,162196,2,20,1283.087,[tools] FlutterGeneratedPluginSwiftPackage deployment target not bumped during `flutter pub get`,[SwiftPM] Xcode build does not update the generated package's supported platforms,platform-ios|team-ios|tool|triaged-ios,74187|162196|165420|110898|41383|146913|151504|95352|47069|84954
rerank,186806,186810,,20,2633.942,"Flutter 3.44.0: build appbundle fails after Gradle success with ""failed to strip debug symbols from native libraries"" on Windows","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,142514|13532|63990|121125|172351|71637|137645|14986|31579|152771
rerank,186907,181383,1,20,667.783,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,181383|160922|146097|164896|171671|176065|33762|137645|147826|158583
rerank,186928,178988,2,20,853.502,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|124922|155154|170648|127284|99618|108579|121693|115923
rerank,187060,167720,4,20,1046.524,Adjusting TextField selection mangles text (iOS),[iOS Simulator] TextField adds spaces between characters when dragging cursor,,154085|69202|182730|167720|129734|131936|157920|144768|98720|184744
rerank,187072,148443,2,20,676.419,"[Impeller] Support compressed texture formats (BC, ETC2, ASTC) with a format capability query",[Impeller] Support rendering compressed texture formats / add capability to detect support.,c: new feature|e: impeller,160948|148443|133101|151240|159941|158389|166175|181781|135818|93838
rerank,187076,186946,1,20,848.939,[google_maps_flutter_web] HeatmapLayer runtime crash due to Google Maps JS SDK 3.65 deprecation/removal,[packages] Tree closed on heatmap removal,,186946|168782|110327|105857|23911|74902|36274|147492|127834|64197
rerank,187078,186928,3,20,820.252,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|184644|186928|155154|124922|170648|127205|127284|99618|108579
rerank,187116,103432,1,20,1056.264,[in_app_purchase_android] IllegalStateException: Reply already submitted on queryProductDetailsAsync with Billing SDK 7.1.1,[in_app_purchase] Fatal Exception: java.lang.IllegalStateException Reply already submitted,,103432|78542|110388|111183|176002|57373|130057|50861|162440|94439
rerank,187150,180421,1,20,778.561,flutter --version reports 0.0.0-unknown when run inside a git hook (inherited GIT_DIR overrides SDK detection),`flutter doctor` reports wrong channel/version when run from git hooks due to inherited git environment variables,,180421|28322|142521|178160|56976|173904|105329|3865|133585|102696
rerank,187156,186136,,20,751.451,Mac tool_integration_tests_1_5 is 3.03% flaky,Linux tool_tests_commands is 2.00% flaky,P0|c: flake|team-tool,183220|156962|153007|89557|121708|149728|185071|151217|99861|118691
rerank,187215,187214,1,20,784.719,[tool_crash] _Exception,[tool_crash] _Exception,,187214|154708|174328|145417|183431|154654|176095|172387|158955|88228
rerank,187230,181383,,20,695.39,from new Flutter 3.44:,[many] Flutter maintained plugins should support AGP 9.0,,186987|159729|186907|146097|33762|164896|132902|171671|158583|160922
rerank,187239,181383,4,20,687.653,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187230|186987|181383|176065|171671|70559|177685|146097|160922
rerank,187266,187523,,20,670.056,[AGP 9] Migrate a test to opt-in to Built-in Kotlin,[AGP 9] Update a test to Opt-in to Built-in Kotlin,team-android|triaged-android,186907|181383|187239|186987|187230|160922|176065|132902|171341|171671
rerank,187327,181383,5,20,701.849,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|186987|187239|187230|181383|160922|187325|57846|187266|33762
rerank,187328,181383,,20,705.81,[google_maps_flutter] Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187327|187239|186907|186987|187230|187325|187266|45522|176065|57562
rerank,187363,179126,3,20,788.573,Asymmetric ClipRRect with BackdropFilter over PlatformView incorrectly rounds all 4 corners on iOS,Handle overlapping `ClipRRect` on platform views correctly,,144211|135326|179126|89889|125947|154303|99691|139165|132936|127717
rerank,187374,186785,2,20,719.666,Swift Package Manager integration,SwiftPM could not resolve package dependencies,,183978|186785|41383|151504|162196|146913|94448|187330|57083|100142
rerank,187386,186296,1,20,868.324,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32","[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32",waiting for response,186296|159222|164448|106278|166620|152235|147093|168141|96549|153088
rerank,187422,187421,14,20,968.336,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,172417|108181|96708|175924|65021|129707|164283|174256|182427|182582
rerank,187444,175562,5,20,4773.594,[Impeller] Crash caused by FML_CHECK(back_texture) in canvas.cc,[Impeller] Impeller causes segfaults on older devices,,185506|171586|137851|125389|175562|132552|149887|162375|169643|149885
rerank,187501,181907,1,20,675.632,The Shift key has a stale key state issue on the Windows platform.,"[Windows] Shift key randomly gets stuck in a ""pressed down"" state forever when using TextFields",,181907|75555|184744|152391|81079|103520|140764|98720|122441|178483
rerank,187503,176170,2,20,857.522,"[tool_crash] ProcessException: An Application Control policy has blocked this file (at ../../runtime/bin/process_win.cc:577) Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551","[tool_crash] ProcessException: An Application Control policy has blocked this file.
 Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551",,182454|176170|152921|180884|93597|143391|83107|78940|103906|80418
rerank,187566,186577,14,20,2453.403,[Linux] GNOME/wayland window errors,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",,91216|93635|124924|25324|126033|138989|47707|34096|22766|68459
rerank,187664,181383,,20,656.102,Build appbundle failed,[many] Flutter maintained plugins should support AGP 9.0,,186987|187230|187327|186907|137645|146097|187328|8148|171671|33762
rerank,187707,33615,,20,638.72,CupertinoSheet state restoration not working on web,[web] implement PluginUtilities for flutter web,platform-web,177412|22479|102531|135728|144737|99269|11975|169390|182267|20229
rerank,187724,186928,3,20,1064.903,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|184644|186928|187078|124922|155154|170648|99618|115923|108579
rerank,187840,180054,2,20,944.905,[Impeller/Vulkan] ErrorDeviceLost and Vulkan fence failures on Mali-G52 MC2 (Moto G31),[Impeller] flutter app becames unresponsive with a black screen,,151240|180054|138028|160948|149893|183733|160025|125519|158118|181781
rerank,187870,188336,,20,1777.79,"[iOS 27 Beta] Flutter apps using pre-UIScene iOS lifecycle fail to launch on iOS 27 with ""UIScene life cycle is required for apps built with this SDK""",[UIScene] Migrate flutter/flutter integration tests to UIScene lifecycle,platform-ios|team-ios,51910|181378|119674|126689|4245|135208|52075|183322|183321|64881
rerank,187892,181383,,20,663.424,Flutter 3.44+ Deprecation Warning due to KGP,[many] Flutter maintained plugins should support AGP 9.0,,187230|187664|186987|187327|186907|187328|187712|146097|187239|33762
rerank,187914,187631,1,20,904.664,[tool_crash] TimeoutException,[tool_crash] TimeoutException,,187631|181944|127913|135552|170238|83793|59757|107901|106248|78775
rerank,187973,102994,,20,1079.078,[tool_crash] RPCError,[flutter_tools] RPCError at new _OutstandingRequest at package:vm_service/src/vm_service.dart,,158070|131595|173247|154979|159687|101962|151051|89459|105400|158973
rerank,187977,178777,1,20,1089.044,"`flutter upgrade` changes `objective_c` version in `pubspec.lock`, forcing to use `--force` option at next upgrade",flutter master branch shows repeated local changes in pubspec.lock after every upgrade,P2|team-tool|tool|triaged-tool,178777|74187|20509|159045|116886|89752|169081|142521|137439|140628
rerank,188000,181383,1,20,786.37,[camera] Update camera plugin to support camera_android_camerax 0.7.2+1 for Built-in Kotlin support,[many] Flutter maintained plugins should support AGP 9.0,,181383|94999|98798|112658|28871|61544|60988|51991|110378|91413
rerank,188001,146913,1,20,704.838,path_provider support Swift Package Manager,[path_provider_foundation] Add Swift Package Manager compatibility to path_provider_foundation,,146913|144400|187330|46307|10654|143695|148002|151504|162196|165420
rerank,188149,187882,2,20,674.122,[tool_crash] String: <168 characters>,[tool_crash] String: <231 characters>,,183431|187882|112338|155067|108812|176079|158955|174328|88228|170238
rerank,188157,152391,5,20,951.874,Failed assertion on keypress `!_pressedKeys.containsKey(event.physicalKey)`,App throws error `Failed assertion: line 505 pos 16: '!_pressedKeys.containsKey(event.physicalKey)'` when pressing SHIFT key using PDA keyboard,,163704|109598|111070|80762|152391|122441|141186|113836|109902|75423
rerank,188158,108848,,20,895.531,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|172387|170238|154654|174328|135552|145417|158955|176079|187882
rerank,188309,68958,8,20,670.425,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,164448|96167|152235|153088|168141|187386|128010|68958|159222|149146
rerank,188371,188296,4,20,1052.506,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|187724|184644|188296|186928|187078|155154|124922|170648|99618
rerank,188493,155977,6,20,1922.216,[macOS] Raster thread permanently wedges in CAMetalLayer when backgrounded app loses host display,Flutter macOS desktop app freezes after switching applications using Mission Control.,a: desktop|platform-macos|team-macos,37676|153926|141913|137266|135265|155977|167392|75566|126944|136992
rerank,188608,186810,1,20,1665.972,[Tool] Release app bundle failed to strip debug symbols from native libraries on Windows (NDK 28),"Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,186810|186806|172351|31579|13532|24093|45970|118261|18301|14986
rerank,188656,108848,,20,752.463,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|188158|170238|172387|135552|174328|145417|154654|112338|187214
rerank,188687,188296,5,20,876.841,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|187724|188371|184644|188296|186928|187078|124922|155154|170648
rerank,188839,130128,3,20,633.114,[in_app_purchase_android] Support Google Play obfuscated profile ID in purchase params,[in_app_purchase] does not support passing ObfuscatedProfileId to BillingFlowParams,,187649|78542|130128|57373|187116|110986|133331|75204|88351|94439
rerank,188858,183725,1,20,1239.035,[vector_graphics] VectorGraphic >= 1.1.19 - Widget is not respecting width/height from svgfile.,[vector_graphics] SVG size regression in version 1.1.20 - SVGs render too big,,183725|179432|128567|158639|118941|158791|158710|158642|158784|139904
rerank,188859,177314,,20,763.406,`ensureSemantics()` breaks `Tap*Details` emitted from `GestureDetector` on mouse click on web,When ensureSemantics is On can't click on RadioListTile secondary item,,45893|126051|129577|133156|107770|120825|87356|121500|117895|119399
rerank,188981,187999,1,20,771.658,flutter analyze does not run first-party analyzer plugins (analysis_server_plugin) that dart analyze runs,flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,187999|181284|36263|114240|28259|174503|12726|36442|122723|13646
rerank,188983,144999,8,20,1335.511,"[Android]While using VS Code, my application always stuck at the launching page on real devices.","When debugging on Nubia devices, `flutter` gets stuck at ""Waiting for VM Service port to be available...""",,159244|24093|9638|128245|17387|170211|68486|144999|74579|77520
rerank,189034,187999,2,20,904.183,"flutter analyze does not report analysis_server_plugin diagnostics, while dart analyze does",flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,188981|187999|36263|174503|181284|114240|12312|12726|13646|32119
rerank,189059,181771,1,20,687.391,Tests freezes on flutter initialization,`flutter test` (Integration Tests) on iOS simulator sometimes never starts test execution after build,platform-ios|team-ios|tool,181771|187785|185384|52653|54431|111167|82449|97135|20812|78434
rerank,189133,187712,5,20,984.883,[AGP 9] android.builtInKotlin=true fails for plugins that never applied KGP — detectApplyingKotlinGradlePlugin auto-applies kotlin-android unconditionally,[AGP 9] Add Support To Enable Built-in Kotlin,P1|team-android|triaged-android,187327|186907|187328|187664|187712|171671|186987|187892|187230|187239
rerank,189186,109381,14,20,1134.923,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Provide a way to record a video in landscape when device orientation is locked to portrait,p: camera|package,120534|38069|111063|116711|143288|140157|149177|117981|104702|25387
rerank,189186,111063,3,20,1129.726,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Camera preview does not keep the same orientation as the app,P2|p: camera|package|platform-ios|team-ios|triaged-ios,120534|38069|111063|116711|143288|140157|149177|117981|104702|25387
rerank,189217,169810,1,20,737.421,"""Edge-to-edge may not display for all users"" in Play Console on flutter 3.44.5","""Edge-to-edge may not display for all users"" in Google Play Console",,169810|167270|160227|148228|15107|104397|155663|150140|150497|100346
rerank,189249,186810,3,20,1538.989,"flutter build appbundle fails with ""Release app bundle failed to strip debug symbols"" on NDK 29 with externalNativeBuild (CMake)","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,188608|186806|186810|172351|175968|181766|31579|43344|63454|152771
rerank,189422,162196,4,20,945.155,FlutterGeneratedPluginSwiftPackage is generated with iOS Deployment Target 13.0 even though Firebase Swift Packages require iOS 15.0,[SwiftPM] Xcode build does not update the generated package's supported platforms,,187710|186804|165420|162196|95352|41383|32400|110898|21973|148411
rerank,189436,185133,1,20,901.212,[tool_crash] _TypeError: (#0      ResidentHandlers.debugToggleProfileWidgetBuilds (package:flutter_tools/src/resident_runner.dart:885:62)),[tool_crash] _TypeError: (#0      ResidentHandlers.debugDumpApp (package:flutter_tools/src/resident_runner.dart:719:62)),waiting for response,185133|135552|59757|181944|155420|106248|107901|167929|83793|78518
rerank,189471,189275,,20,620.834,[web] Benchmark regression in web_benchmarks_ddc_hot_reload (bench_card_infinite_scroll_backward.canvaskit.drawFrameDuration.average) after Chrome 145 roll,web_canvaskit_tests postsubmits recently became very flaky due to timeouts,team-web,151263|47842|67457|162677|6809|38627|54456|155850|75329|21393
rerank,189654,183957,8,20,904.836,[tool_crash] FormatException,[tool_crash] FormatException when running with local engine on simulator,,159033|176165|174821|175301|145878|81666|181944|183957|83592|155420
