method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
rrf,149805,148867,1,279,409.807,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,148867|144768|138395|98720|137411|140603|90961|103520|115359|144999
rrf,150616,146994,1,282,415.809,Expose controller and focus node to AutoComplete widget,Support focusNode and textEditingController parameters for Autocomplete (as passthrus to RawAutocomplete),,146994|90063|93887|103520|103086|144768|75076|140603|81029|97253
rrf,151405,98066,3,285,407.694,"[tool_crash] FileSystemException: Creation failed, OS Error: The specified file or directory could not be found., errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,138583|124869|98066|86320|124868|136867|106953|102879|118494|81287
rrf,152235,137167,15,286,418.992,"[tool_crash] FileSystemException: Cannot open file, OS Error: The system cannot find the file specified., errno = 2",[flutter_tools] PathNotFoundException for flutter_version_check.stamp,,86320|138583|151405|136867|118494|122692|106953|149026|145535|124869
rrf,153347,109379,1,291,421.521,VideoPlayerController Does not send headers when ran from Web on a request requiring CORS,[video_player] Support video that's downloaded using XHR/fetch on Web,,109379|147857|131753|99273|84252|88688|147509|153036|86257|97483
rrf,153712,153036,1,292,424.25,Transform.rotate changes location of Icon on IOS but works as expected on android,Icon matchTextDirection not work with rtl while using impeller,,153036|137411|144909|149805|140603|105897|106326|119473|98720|118947
rrf,154236,86584,14,294,441.601,[Web] The selected `ListTile` is not clipped by parent `Container` with `Clip.hardEdge`,ListView background overflows from parent Container,,140603|137411|106326|144909|144999|149805|118947|106248|75613|149313
rrf,154351,151058,1,295,407.15,[interactive_media_ads] Web support ,[interactive_media_ads] Support Interactive Media Ads (IMA) in Flutter Web,,151058|33615|63619|62597|83331|81650|86257|38437|31373|139861
rrf,154519,14288,22,296,428.308,Visible line appears on Container edges despite borderWidth set to 0.0,Antialiasing behaviour when same-colour ,,154236|137411|144909|140603|118947|89914|80330|144999|106326|89497
rrf,154654,73743,49,297,425.387,[tool_crash] HttpException,[tool_crash] unhandled HttpException when connecting to devtools/page/ for Chrome device,,78099|153238|149313|135552|93635|145535|149550|106248|93050|78342
rrf,155067,108812,3,299,427.71,[tool_crash] String: <57 characters>,[tool_crash] String: <57 characters>,,154654|153238|108812|149313|78342|145535|147747|135552|78099|91589
rrf,155205,59312,1,300,436.394,"[tool_crash] ProcessException: Process exited abnormally with exit code 1:FAILURE: Build failed with an exception.* What went wrong:Cannot locate tasks that match 'app:tasks' as project 'app' not found in root project 'android'.* Try:> Run gradlew projects to get a list of available projects.> Run with --stacktrace option to get the stack trace.> Run with --info or --debug option to get more log output.> Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 4s Command: C:\Users\KimoStore\newtask\android\gradlew.bat, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|104384|81287|149550|118494|80418|154654|98905|151405|124869
rrf,155900,53229,2,301,425.307,"I can set the startup icon for Android, iOS, Windows, and MacOS, as shown in the picture. However, I can't find a place to set the startup icon for the Linux desktop application.",[Proposal] Icon support Linux desktop application,,135903|53229|153036|79554|153712|144909|133145|105897|83232|76580
rrf,156208,143696,4,303,426.721,"Flutter broken after run ""flutter pub cache clean"" in flutter 3.24.3",Failed running `flutter doctor` after upgrading to the latest SDK version,,80418|81287|80933|143696|97242|136867|145535|76705|106953|86320
rrf,157347,150131,1,307,444.017," SocketException: Send failed (OS Error: No route to host, errno = 65) during flutter run.","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,150131|98913|97489|153238|96167|78099|109621|91589|144999|79748
rrf,158070,154903,3,309,435.486,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,149313|154654|154903|153238|135552|138583|101962|78099|111970|155067
rrf,158140,150131,1,310,441.426,"[tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,150131|157347|98913|97489|129241|78342|122692|96167|78099|86320
rrf,158973,101962,7,312,445.658,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,158070|111970|153238|149313|154654|135552|101962|138583|155067|136867
rrf,159033,98905,12,313,449.14,[tool_crash] FormatException,[tool_crash] FormatException,,154654|108181|149313|153238|65021|158973|155067|158070|149026|138583
rrf,159222,145028,33,314,451.319,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process., errno = 32","[flutter_tools] PathAccessException deleting files under build\app\intermediates because file ""is being used by another process""",,124869|138583|151405|124868|118494|86320|106953|152235|108181|122692
rrf,159687,154903,6,315,446.672,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,158070|158973|155067|154654|149313|154903|153238|111970|135552|150131
rrf,160175,22771,3,316,443.854,build iOS apps on Linux,"Support build, run and debug iOS under Linux",,81650|60678|22771|38437|80063|53229|62597|63619|94108|79949
rrf,160737,150691,1,317,440.917,[pigeon] Make generated Swift classes and protocols public,[pigeon] Make generated Swift classes and protocols optionally public for framework integration,,150691|139427|81650|146913|146920|133465|136154|93887|138106|38437
rrf,160861,81804,8,318,450.729,[video_player] Initialization failure,"[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,48670|131753|99273|79634|135199|144139|78244|81804|88688|97242
rrf,161080,143391,2,319,454.598,"[tool_crash] ProcessException: Failed to find ""/Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime"" in the search path. Command: /Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,149550|143391|81287|80418|159222|80933|145535|153238|77581|85220
rrf,161507,154162,6,321,447.301,Any Flutter app doesn't' work when it is in chrome mobile with desktop mode enabled,Flutter Web: Google Chrome desktop mode shows blank page in portrait,,155977|119473|109621|87927|144999|154162|91372|144768|80961|100522
rrf,162151,126362,32,324,459.243,[tool_crash] RPCError,[flutter_tools] Unexpected null value in AppInspector.jsEvaluate in dwds,,158070|158973|135552|149313|111970|159687|154654|101962|141010|78099
rrf,162237,162204,88,327,459.425,Attempting to change channel bricks installation (Windows),[Beta] flutter upgrade has broken flutter command,,133145|83331|59770|82354|154654|93635|138583|106953|124869|147747
rrf,164180,162098,1,329,454.124,TabBar  indicator issue,TabBar broken animation,,162098|154236|149805|153712|144909|140603|118947|154519|137411|155977
rrf,166073,104989,1,331,464.153,Issue with clang++ and compiler not being found on fresh install of flutter,[Proposal] Support $CXX environment variable,,104989|147747|111076|79949|143696|76705|145535|75617|81196|151405
rrf,168631,30701,2,335,440.719,Please Add the Multi-Window feature for desktop App,Support multiple windows for desktop shells,,118981|30701|38437|154351|81650|63619|53229|161098|151058|155977
rrf,168723,102560,1,336,444.149,there's no native way to use material symbols like icon or icon data,Support Material Symbols ,,102560|108254|105897|53229|119536|135301|137025|153036|89540|164180
rrf,169006,141010,1,338,456.311,SessionNotCreatedException thrown from `flutter drive` command,[tool_crash] SessionNotCreatedException,,141010|86320|81287|96167|161080|153238|91589|79748|158973|85220
rrf,169342,139427,1,339,463.913,flutter using old ndkVersion,Use the default NDK version from AGP,,139427|156208|162237|94060|83331|144139|82354|70216|156304|147747
rrf,171072,167808,1,345,459.94,Links to BoxShape do not work on BoxDecoration documentation page,[docs] Broken links for enum options,d: api docs,167808|89497|142069|80330|154519|162204|97242|164180|106326|112181
rrf,171687,171402,1,347,470.853,Chrome-build does not render anything,Flutter web not rendering the UI on latest Chrome,,171402|154162|140603|144999|118947|115667|141010|154519|155977|77581
rrf,173121,156692,1,349,476.012,[tool_crash] StateError: Bad state: Stream has already been listened to.,"When connecting to device, `StateError: Bad sate: Stream has already been listened to`",,156692|149313|154654|158070|129241|152235|135552|158973|162151|153238
rrf,175099,158961,9,352,476.021,[iOS] Tap interactions not working on iOS 26 for webview_flutter,Tap interactions not working on iOS 18.2 beta for webview_flutter 4.10.0,P1|platform-ios|team-ios|triaged-ios,87927|133465|97483|138106|93887|170310|109621|90675|158961|152323
rrf,175924,174256,1,355,490.093,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,174256|108181|65021|149026|148482|118494|86320|159222|151405|152235
rrf,176182,150536,22,357,470.607,"Looking forward to official support for Harmony OS, continuing the original aspiration of growing Flutter~",Does flutter have any plans to be compatible with HarmonyOS in the future,r: duplicate,63619|38437|24923|62597|60678|91372|170310|53120|90675|22771
rrf,176260,119473,1,358,502.983,"Flutter iPad programmatic orientation change fails when ""requires full screen"" option disabled in Xcode in [iPadOS 26]",Flutter: problem with SystemChrome.setPreferredOrientations when I use it with an iPad - and error with iOS 16,,119473|153712|155977|109381|136126|152323|111063|89914|149805|103086
rrf,177581,175099,31,370,505.705,Buttons or checkbox not working in IOS after opening dialog,[iOS] Tap interactions not working on iOS 26 for webview_flutter,,149805|148867|177314|96646|167720|134731|144768|109621|176327|142069
rrf,178145,140603,1,379,521.865,[DraggableScrollableSheet] Unclear assertion in the framework,Draggable scrollable controller is already attached to a sheet,,140603|176693|122725|176327|177992|89497|106326|155977|116954|113174
rrf,178980,169475,19,398,532.963,"[tool_crash] StateError: Bad state: Could not determine run package name. Project path ""/home/jitesh/Work/packaged-food-analyzer/mobile/android/"" did not occur as package root in package config ""/home/jitesh/Work/packaged-food-analyzer/mobile/.dart_tool/pa",NPE in `DartBuild.build`,,98905|178223|176170|81287|178091|80418|151405|148482|145535|80933
rrf,179784,176327,1,421,558.039,Severe scroll lag on iOS Web when enabling semantics via SemanticsBinding.instance.ensureSemantics(),[MobileWeb] ScrollView with a Single Text  Widget and semantics Causes Scroll Jank,,176327|178223|90675|106326|167720|140603|171402|177081|178330|97483
rrf,179855,161098,1,423,529.716,flutter gpu has any plan to support export compute pipeline api,[Flutter GPU] add compute support,,161098|178627|160175|133465|53120|178520|81650|38437|53229|32719
rrf,182075,122725,1,461,597.218,Null check during text selection in startGlyphHeight,SelectableRegionState.startGlyphHeight / endGlyphHeight throws null,,122725|176693|140603|178330|113174|154236|176327|177314|164180|149805
rrf,182582,182427,1,465,589.223,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,182427|175924|179873|149026|179618|180220|174256|108181|65021|178091
rrf,184325,107592,1,558,669.455,[tool_crash] ArgumentError: Invalid argument(s): Uri org-dartlang-app:/web_plugin_registrant.dart must have scheme 'file:'.,[flutter_tools] ArgumentError during Hot restart,,107592|179131|181688|184319|179006|181252|176170|180826|178151|153238
rrf,184533,163984,4,651,704.575,[iOS 26.4] Intermittent EXC_BAD_ACCESS (code=50) in Dart VM JIT on physical devices — Flutter 3.41.6,Debug mode and hot reload fail on iOS 26 due to JIT restriction `error: mprotect failed: 13 (Permission denied)`,,184307|184254|109621|163984|179725|114058|181771|184156|138106|93153
rrf,184607,90063,437,681,746.464,[Android] Getting ANR Related to character rendering in Android Only,TextField with lots of text can hang app,P2|a: text input,184554|175562|175220|163984|184334|155067|183957|137025|169470|131753
rrf,184759,186134,,735,770.287,Mac_mokey hot_mode_dev_cycle__benchmark is 3.00% flaky,Mac_mokey microbenchmarks is 2.02% flaky,P0|c: flake,184757|184113|184110|184756|184112|184754|184755|140035|97160|184550
rrf,184839,189236,,758,773.344,[AGP 9] Remove support for old AGP Dsl,Use Migrator Tool to Automatically Opt-in to newDsl in 3.50,P2|team-android|triaged-android,184838|184406|184415|184414|184408|184837|184412|184419|184417|184413
rrf,185466,97253,29,974,947.884,TextField inputAction changes do not get applied while TextField is focused,TextInputConnection updateConfig does not update action button,P2|a: text input|has reproducible steps,149805|167720|184875|144768|184804|184239|175074|183597|138395|103520
rrf,185506,175562,26,986,949.532,[FATAL:flutter/impeller/display_list/canvas.cc(1421)] Check failed: back_texture. Context is valid:0,[Impeller] Impeller causes segfaults on older devices,P2|a: production|c: crash|e: impeller|engine|platform-android|team-engine|triaged-engine,175220|169470|155067|185324|181252|180204|185394|179789|178223|179131
rrf,185731,186134,,1054,979.103,Mac_mokey run_release_test is 3.03% flaky,Mac_mokey microbenchmarks is 2.02% flaky,c: flake,185071|184757|185073|184759|184110|185408|184756|184113|184112|184754
rrf,185811,185733,1,1082,992.865,Allow setting a custom mouse cursor for the scrollbar inside TextField,Add mouseCursor property to RawScrollbar and ScrollbarThemeData,,185733|98720|167720|185146|177081|184240|103086|106326|184483|154236
rrf,186577,169470,2,1334,1169.096,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",[linux] app freezes/crashes on startup (running on X11),a: desktop|c: crash|platform-linux|team-linux|triaged-linux,185123|169470|186522|185882|184259|184701|178091|176809|179737|184424
rrf,186804,162196,1,1395,1233.11,[tools] FlutterGeneratedPluginSwiftPackage deployment target not bumped during `flutter pub get`,[SwiftPM] Xcode build does not update the generated package's supported platforms,platform-ios|team-ios|tool|triaged-ios,162196|186356|184460|186785|186397|186794|185039|185924|186269|186739
rrf,186806,186810,,1396,1233.231,"Flutter 3.44.0: build appbundle fails after Gradle success with ""failed to strip debug symbols from native libraries"" on Windows","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,180807|184310|180362|170004|185527|186800|178896|186548|185212|179131
rrf,186907,181383,8,1417,1263.304,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186872|186098|185121|184837|186100|186097|184836|181383|186795|186733
rrf,186928,178988,2,1423,1246.961,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|184319|185891|185822|184814|180734|102879|185251|184614
rrf,187060,167720,1,1479,1305.17,Adjusting TextField selection mangles text (iOS),[iOS Simulator] TextField adds spaces between characters when dragging cursor,,167720|185466|186336|98720|103086|181907|139301|103520|185849|144768
rrf,187072,148443,1,1481,1302.217,"[Impeller] Support compressed texture formats (BC, ETC2, ASTC) with a format capability query",[Impeller] Support rendering compressed texture formats / add capability to detect support.,c: new feature|e: impeller,148443|186309|185892|185883|186371|187009|186393|184871|186344|186176
rrf,187076,186946,1,1483,1279.594,[google_maps_flutter_web] HeatmapLayer runtime crash due to Google Maps JS SDK 3.65 deprecation/removal,[packages] Tree closed on heatmap removal,,186946|186737|184683|184470|185320|184460|146920|185467|184064|178627
rrf,187078,186928,1,1484,1293.012,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,186928|184644|178988|184319|185891|184814|180734|185822|186989|102879
rrf,187116,103432,1,1505,1306.814,[in_app_purchase_android] IllegalStateException: Reply already submitted on queryProductDetailsAsync with Billing SDK 7.1.1,[in_app_purchase] Fatal Exception: java.lang.IllegalStateException Reply already submitted,,103432|182739|184918|83596|185278|184645|184965|184750|176451|178223
rrf,187150,180421,1,1517,1321.023,flutter --version reports 0.0.0-unknown when run inside a git hook (inherited GIT_DIR overrides SDK detection),`flutter doctor` reports wrong channel/version when run from git hooks due to inherited git environment variables,,180421|184891|176824|178448|79949|145535|186810|76705|186305|185993
rrf,187156,186136,11,1523,1334.049,Mac tool_integration_tests_1_5 is 3.03% flaky,Linux tool_tests_commands is 2.00% flaky,P0|c: flake|team-tool,186799|184110|186132|186139|186448|186449|184756|186454|185731|185071
rrf,187215,187214,1,1535,1349.585,[tool_crash] _Exception,[tool_crash] _Exception,,187214|184622|181252|179789|179131|181688|186622|186010|184762|186213
rrf,187230,181383,24,1544,1391.363,from new Flutter 3.44:,[many] Flutter maintained plugins should support AGP 9.0,,186987|186986|187042|187225|187195|187053|187154|186907|186872|186098
rrf,187239,181383,21,1549,1372.572,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187151|187157|187195|187042|187230|187154|187054|186987|187053
rrf,187266,187523,,1557,1340.529,[AGP 9] Migrate a test to opt-in to Built-in Kotlin,[AGP 9] Update a test to Opt-in to Built-in Kotlin,team-android|triaged-android,185121|186098|186907|187239|186100|187230|187195|187154|187151|187157
rrf,187327,181383,27,1581,1387.836,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187151|186907|187239|187157|187195|187230|187042|187261|186987|187154
rrf,187328,181383,27,1582,1343.86,[google_maps_flutter] Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187239|187327|186907|187195|187151|187157|187042|187230|186987|187261
rrf,187363,179126,4,1595,1381.557,Asymmetric ClipRRect with BackdropFilter over PlatformView incorrectly rounds all 4 corners on iOS,Handle overlapping `ClipRRect` on platform views correctly,,184447|184304|187341|179126|184870|142069|183002|187033|186572|187015
rrf,187374,186785,2,1601,1361.059,Swift Package Manager integration,SwiftPM could not resolve package dependencies,,185899|186785|186397|185924|186054|162196|185775|146913|187007|185035
rrf,187386,186296,1,1605,1391.579,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32","[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32",waiting for response,186296|159222|179943|185251|180177|178091|187309|184614|186439|186440
rrf,187422,187421,1,1618,1375.649,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,187421|179873|180220|174256|175924|179618|182427|185415|185322|108181
rrf,187444,175562,9,1624,1407.373,[Impeller] Crash caused by FML_CHECK(back_texture) in canvas.cc,[Impeller] Impeller causes segfaults on older devices,,185506|184709|186186|175220|185324|187349|184749|187287|175562|184424
rrf,187501,181907,1,1643,1402.774,The Shift key has a stale key state issue on the Windows platform.,"[Windows] Shift key randomly gets stuck in a ""pressed down"" state forever when using TextFields",,181907|186284|185647|187060|184744|103520|184804|139301|187414|98720
rrf,187503,176170,1,1644,1442.951,"[tool_crash] ProcessException: An Application Control policy has blocked this file (at ../../runtime/bin/process_win.cc:577) Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551","[tool_crash] ProcessException: An Application Control policy has blocked this file.
 Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551",,176170|180826|185077|184633|185574|184632|184592|185460|149550|161080
rrf,187566,186577,1,1673,1443.412,[Linux] GNOME/wayland window errors,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",,186577|176809|178091|184701|77581|187214|185467|186522|185882|186756
rrf,187664,181383,40,1701,1479.469,Build appbundle failed,[many] Flutter maintained plugins should support AGP 9.0,,187230|186986|186987|187195|186907|187042|186872|187225|187053|187157
rrf,187707,33615,11,1716,1472.775,CupertinoSheet state restoration not working on web,[web] implement PluginUtilities for flutter web,platform-web,186966|184093|176693|184367|184702|170310|185273|185900|184985|184828
rrf,187724,186928,5,1722,1492.787,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187078|184814|184644|178988|186928|180734|184319|187309|185891|186989
rrf,187840,180054,1,1773,1503.912,[Impeller/Vulkan] ErrorDeviceLost and Vulkan fence failures on Mali-G52 MC2 (Moto G31),[Impeller] flutter app becames unresponsive with a black screen,,180054|187564|185882|185120|187140|185836|186067|187287|184871|187349
rrf,187870,188336,,1779,1546.289,"[iOS 27 Beta] Flutter apps using pre-UIScene iOS lifecycle fail to launch on iOS 27 with ""UIScene life cycle is required for apps built with this SDK""",[UIScene] Migrate flutter/flutter integration tests to UIScene lifecycle,platform-ios|team-ios,187781|186356|187033|187844|186269|185205|186397|186574|187743|185039
rrf,187892,181383,34,1783,1510.142,Flutter 3.44+ Deprecation Warning due to KGP,[many] Flutter maintained plugins should support AGP 9.0,,187230|187664|186986|187195|187042|187053|186987|186907|186872|187225
rrf,187914,187631,2,1794,1517.351,[tool_crash] TimeoutException,[tool_crash] TimeoutException,,187189|187631|187104|135552|186183|181688|186996|149313|185032|186213
rrf,187973,102994,120,1813,1581.123,[tool_crash] RPCError,[flutter_tools] RPCError at new _OutstandingRequest at package:vm_service/src/vm_service.dart,,158973|162151|158070|159687|185822|181252|186010|187302|111970|184777
rrf,187977,178777,1,1815,1653.044,"`flutter upgrade` changes `objective_c` version in `pubspec.lock`, forcing to use `--force` option at next upgrade",flutter master branch shows repeated local changes in pubspec.lock after every upgrade,P2|team-tool|tool|triaged-tool,178777|79949|186770|187676|180163|76705|185993|187907|178448|185161
rrf,188000,181383,7,1829,1617.437,[camera] Update camera plugin to support camera_android_camerax 0.7.2+1 for Built-in Kotlin support,[many] Flutter maintained plugins should support AGP 9.0,,186098|187042|187239|187523|187195|187151|181383|187157|187892|187054
rrf,188001,146913,2,1830,1589.327,path_provider support Swift Package Manager,[path_provider_foundation] Add Swift Package Manager compatibility to path_provider_foundation,,187726|146913|185570|187485|185775|187330|184396|185924|186397|187374
rrf,188149,187882,6,1886,1585.766,[tool_crash] String: <168 characters>,[tool_crash] String: <231 characters>,,179789|180332|155067|184777|185670|187882|179131|184622|181688|186213
rrf,188157,152391,1,1891,1616.342,Failed assertion on keypress `!_pressedKeys.containsKey(event.physicalKey)`,App throws error `Failed assertion: line 505 pos 16: '!_pressedKeys.containsKey(event.physicalKey)'` when pressing SHIFT key using PDA keyboard,,152391|185467|75617|186062|187566|66224|93635|187976|186730|185460
rrf,188158,108848,186,1892,1596.276,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,185234|184762|186213|180204|186010|181688|186183|178151|179131|179006
rrf,188309,68958,2,1944,1616.172,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,96167|68958|90028|188302|86320|185279|180352|186439|186440|108180
rrf,188371,188296,7,1979,1668.872,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,188277|186928|187724|188103|187078|184644|188296|178988|187309|184319
rrf,188493,155977,5,2051,1689.293,[macOS] Raster thread permanently wedges in CAMetalLayer when backgrounded app loses host display,Flutter macOS desktop app freezes after switching applications using Mission Control.,a: desktop|platform-macos|team-macos,184871|186948|187747|185134|155977|187922|187986|187290|185156|186573
rrf,188608,186810,1,2083,1712.179,[Tool] Release app bundle failed to strip debug symbols from native libraries on Windows (NDK 28),"Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,186810|186806|184310|180362|187664|185527|170004|188060|155205|104384
rrf,188656,108848,149,2098,1708.279,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,185234|180204|186213|184762|181688|186183|179006|179131|181252|188158
rrf,188687,188296,3,2110,1739.644,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,188277|187078|188296|186928|188103|188371|187724|184644|187309|178988
rrf,188839,130128,2,2153,1747.745,[in_app_purchase_android] Support Google Play obfuscated profile ID in purchase params,[in_app_purchase] does not support passing ObfuscatedProfileId to BillingFlowParams,,187649|130128|187116|97050|188088|187395|184645|183052|184918|177697
rrf,188858,183725,17,2166,1760.235,[vector_graphics] VectorGraphic >= 1.1.19 - Widget is not respecting width/height from svgfile.,[vector_graphics] SVG size regression in version 1.1.20 - SVGs render too big,,184564|186569|187341|187861|187087|187908|177081|188272|153036|185623
rrf,188859,177314,288,2167,1751.958,`ensureSemantics()` breaks `Tap*Details` emitted from `GestureDetector` on mouse click on web,When ensureSemantics is On can't click on RadioListTile secondary item,,184954|186789|184293|179784|176327|187302|184038|184044|183597|187214
rrf,188981,187999,1,2197,1806.674,flutter analyze does not run first-party analyzer plugins (analysis_server_plugin) that dart analyze runs,flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,187999|184190|188340|186962|187728|188952|185765|187330|186794|184119
rrf,188983,144999,2,2199,1792.337,"[Android]While using VS Code, my application always stuck at the launching page on real devices.","When debugging on Nubia devices, `flutter` gets stuck at ""Waiting for VM Service port to be available...""",,188656|144999|179131|179006|188905|186183|181688|185836|187302|93635
rrf,189034,187999,2,2216,1795.165,"flutter analyze does not report analysis_server_plugin diagnostics, while dart analyze does",flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,188981|187999|184190|186962|187728|188952|188340|187330|186794|185765
rrf,189059,181771,1,2224,1808.819,Tests freezes on flutter initialization,`flutter test` (Integration Tests) on iOS simulator sometimes never starts test execution after build,platform-ios|team-ios|tool,181771|144999|96172|188983|188106|187984|187927|185018|187781|187785
rrf,189133,187712,10,2253,1833.753,[AGP 9] android.builtInKotlin=true fails for plugins that never applied KGP — detectApplyingKotlinGradlePlugin auto-applies kotlin-android unconditionally,[AGP 9] Add Support To Enable Built-in Kotlin,P1|team-android|triaged-android,187892|187195|187664|187042|186872|187230|187225|186987|186907|187712
rrf,189186,109381,6,2272,1902.115,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Provide a way to record a video in landscape when device orientation is locked to portrait,p: camera|package,185623|119473|185414|187341|188310|109381|185336|176260|187870|187363
rrf,189186,111063,13,2272,1828.482,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Camera preview does not keep the same orientation as the app,P2|p: camera|package|platform-ios|team-ios|triaged-ios,185623|119473|185414|187341|188310|109381|185336|176260|187870|187363
rrf,189217,169810,2,2281,1837.086,"""Edge-to-edge may not display for all users"" in Play Console on flutter 3.44.5","""Edge-to-edge may not display for all users"" in Google Play Console",,178896|169810|186789|184926|187214|179006|186351|188859|184622|184334
rrf,189249,186810,1,2296,1832.365,"flutter build appbundle fails with ""Release app bundle failed to strip debug symbols"" on NDK 29 with externalNativeBuild (CMake)","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,186810|188608|184310|186806|180362|185527|180807|170004|187664|189049
rrf,189422,162196,3,2362,1885.585,FlutterGeneratedPluginSwiftPackage is generated with iOS Deployment Target 13.0 even though Firebase Swift Packages require iOS 15.0,[SwiftPM] Xcode build does not update the generated package's supported platforms,,186804|184460|162196|187710|187781|186785|187855|187050|187762|187499
rrf,189436,185133,2,2367,1891.588,[tool_crash] _TypeError: (#0      ResidentHandlers.debugToggleProfileWidgetBuilds (package:flutter_tools/src/resident_runner.dart:885:62)),[tool_crash] _TypeError: (#0      ResidentHandlers.debugDumpApp (package:flutter_tools/src/resident_runner.dart:719:62)),waiting for response,185593|185133|187022|115667|184108|188278|188973|186183|181688|188725
rrf,189471,189275,10,2376,1902.895,[web] Benchmark regression in web_benchmarks_ddc_hot_reload (bench_card_infinite_scroll_backward.canvaskit.drawFrameDuration.average) after Chrome 145 roll,web_canvaskit_tests postsubmits recently became very flaky due to timeouts,team-web,187391|188735|185708|188338|185762|186362|185368|187390|187009|189275
