method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
rerank,149805,148867,2,10,425.683,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,138395|148867|144768|90961|80961|98720|86565|81029|75076|103520
rerank,150616,146994,1,10,348.172,Expose controller and focus node to AutoComplete widget,Support focusNode and textEditingController parameters for Autocomplete (as passthrus to RawAutocomplete),,146994|14720|90063|93887|144768|113174|111660|140603|103520|80961
rerank,151405,98066,2,10,403.029,"[tool_crash] FileSystemException: Creation failed, OS Error: The specified file or directory could not be found., errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,136867|98066|106953|138583|127835|99954|118494|122692|86320|102879
rerank,152235,137167,,10,417.514,"[tool_crash] FileSystemException: Cannot open file, OS Error: The system cannot find the file specified., errno = 2",[flutter_tools] PathNotFoundException for flutter_version_check.stamp,,86320|118494|122692|124869|124868|106953|138583|98066|136867|151405
rerank,153347,109379,2,10,1469.382,VideoPlayerController Does not send headers when ran from Web on a request requiring CORS,[video_player] Support video that's downloaded using XHR/fetch on Web,,131753|109379|88688|118170|85583|118171|48670|78244|97483|13868
rerank,153712,153036,7,10,1168.601,Transform.rotate changes location of Icon on IOS but works as expected on android,Icon matchTextDirection not work with rtl while using impeller,,118947|137411|149805|144909|90135|140603|153036|113965|96156|109381
rerank,154236,86584,1,10,1035.709,[Web] The selected `ListTile` is not clipped by parent `Container` with `Clip.hardEdge`,ListView background overflows from parent Container,,86584|14288|137411|140603|144909|113174|113965|89914|75613|106326
rerank,154351,151058,1,10,257.906,[interactive_media_ads] Web support ,[interactive_media_ads] Support Interactive Media Ads (IMA) in Flutter Web,,151058|33615|53229|24923|62597|118981|63619|46789|103204|38437
rerank,154519,14288,3,10,487.819,Visible line appears on Container edges despite borderWidth set to 0.0,Antialiasing behaviour when same-colour ,,154236|118947|14288|137411|86584|89914|144909|136154|61340|80330
rerank,154654,73743,,10,332.04,[tool_crash] HttpException,[tool_crash] unhandled HttpException when connecting to devtools/page/ for Chrome device,,145535|80418|81287|153238|78342|108812|143391|78099|95916|93635
rerank,155067,108812,1,10,321.299,[tool_crash] String: <57 characters>,[tool_crash] String: <57 characters>,,108812|147747|154654|145535|80418|153238|78342|81287|78099|97242
rerank,155205,59312,1,10,386.175,"[tool_crash] ProcessException: Process exited abnormally with exit code 1:FAILURE: Build failed with an exception.* What went wrong:Cannot locate tasks that match 'app:tasks' as project 'app' not found in root project 'android'.* Try:> Run gradlew projects to get a list of available projects.> Run with --stacktrace option to get the stack trace.> Run with --info or --debug option to get more log output.> Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 4s Command: C:\Users\KimoStore\newtask\android\gradlew.bat, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|104384|145535|143391|80418|149550|81287|98905|78342|97242
rerank,155900,53229,3,10,294.421,"I can set the startup icon for Android, iOS, Windows, and MacOS, as shown in the picture. However, I can't find a place to set the startup icon for the Linux desktop application.",[Proposal] Icon support Linux desktop application,,83232|76580|53229|82345|66833|79554|68436|108254|148300|94108
rerank,156208,143696,,10,322.005,"Flutter broken after run ""flutter pub cache clean"" in flutter 3.24.3",Failed running `flutter doctor` after upgrading to the latest SDK version,,80418|78342|82354|93050|94060|149313|77581|93635|104159|97242
rerank,157347,150131,1,10,562.609," SocketException: Send failed (OS Error: No route to host, errno = 65) during flutter run.","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,150131|96167|100584|79748|97489|98913|149313|78099|153238|78342
rerank,158070,154903,8,10,351.153,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,111970|153238|80418|154654|78342|106248|149313|154903|78099|91589
rerank,158140,150131,1,10,418.558,"[tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,150131|157347|129241|100584|97489|79748|98913|149313|78099|78342
rerank,158973,101962,6,10,436.16,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,158070|111970|80418|153238|81287|101962|78342|149313|78099|154903
rerank,159033,98905,,10,393.041,[tool_crash] FormatException,[tool_crash] FormatException,,81666|153238|154654|116712|108181|155067|65021|149026|78099|148482
rerank,159222,145028,,10,380.549,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process., errno = 32","[flutter_tools] PathAccessException deleting files under build\app\intermediates because file ""is being used by another process""",,152235|86320|118494|122692|124869|124868|106953|136867|138583|151405
rerank,159687,154903,9,10,362.942,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,158070|111970|158973|154654|78342|155067|149313|91589|154903|78099
rerank,160175,22771,2,10,307.238,build iOS apps on Linux,"Support build, run and debug iOS under Linux",,60678|22771|81650|138106|87432|76777|104989|62597|63619|133465
rerank,160737,150691,1,10,345.911,[pigeon] Make generated Swift classes and protocols public,[pigeon] Make generated Swift classes and protocols optionally public for framework integration,,150691|146913|56607|139427|138106|133465|146920|160175|81650|104989
rerank,160861,81804,8,10,588.952,[video_player] Initialization failure,"[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,99273|131753|108181|85583|118170|118171|48670|81804|78244|79634
rerank,161080,143391,2,10,381.417,"[tool_crash] ProcessException: Failed to find ""/Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime"" in the search path. Command: /Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,149550|143391|145535|80418|80933|81287|59770|159222|154654|78342
rerank,161507,154162,1,10,373.938,Any Flutter app doesn't' work when it is in chrome mobile with desktop mode enabled,Flutter Web: Google Chrome desktop mode shows blank page in portrait,,154162|62496|97242|89497|87927|135552|91589|60495|102994|126362
rerank,162151,126362,,10,368.189,[tool_crash] RPCError,[flutter_tools] Unexpected null value in AppInspector.jsEvaluate in dwds,,158070|111970|158973|135552|91589|60495|149313|102994|78099|154903
rerank,162237,162204,,10,426.757,Attempting to change channel bricks installation (Windows),[Beta] flutter upgrade has broken flutter command,,76705|78342|82354|70216|108812|111076|82345|97242|93635|83331
rerank,164180,162098,1,10,428.317,TabBar  indicator issue,TabBar broken animation,,162098|112181|118947|154236|154519|96156|86584|113174|89914|140603
rerank,166073,104989,5,10,621.444,Issue with clang++ and compiler not being found on fresh install of flutter,[Proposal] Support $CXX environment variable,,163984|75617|76777|78342|104989|162196|146913|108812|97242|93635
rerank,168631,30701,4,10,301.75,Please Add the Multi-Window feature for desktop App,Support multiple windows for desktop shells,,118981|53229|33615|30701|161507|154351|31373|63619|38437|106326
rerank,168723,102560,1,10,289.918,there's no native way to use material symbols like icon or icon data,Support Material Symbols ,,102560|53229|105897|119536|144909|90135|153036|31373|68436|108254
rerank,169006,141010,1,10,373.515,SessionNotCreatedException thrown from `flutter drive` command,[tool_crash] SessionNotCreatedException,,141010|79748|95916|102994|85220|135552|91589|59757|99954|107592
rerank,169342,139427,8,10,347.98,flutter using old ndkVersion,Use the default NDK version from AGP,,143696|82354|162237|156208|70216|144139|97242|139427|111076|82345
rerank,171072,167808,1,10,302.339,Links to BoxShape do not work on BoxDecoration documentation page,[docs] Broken links for enum options,d: api docs,167808|80330|89497|121048|125807|68436|59770|154519|105897|76580
rerank,171687,171402,3,10,1227.933,Chrome-build does not render anything,Flutter web not rendering the UI on latest Chrome,,62496|154162|171402|106248|135552|91589|60495|161507|102994|126362
rerank,173121,156692,1,10,378.702,[tool_crash] StateError: Bad state: Stream has already been listened to.,"When connecting to device, `StateError: Bad sate: Stream has already been listened to`",,156692|93050|59757|85220|91589|149313|129241|100584|78099|86320
rerank,175099,158961,1,10,448.284,[iOS] Tap interactions not working on iOS 26 for webview_flutter,Tap interactions not working on iOS 18.2 beta for webview_flutter 4.10.0,P1|platform-ios|team-ios|triaged-ios,158961|87927|109621|125123|149805|144768|100522|93153|97489|14720
rerank,175924,174256,4,10,379.481,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,108181|65021|149026|174256|148482|59770|118494|152235|86320|81666
rerank,176182,150536,3,10,290.213,"Looking forward to official support for Harmony OS, continuing the original aspiration of growing Flutter~",Does flutter have any plans to be compatible with HarmonyOS in the future,r: duplicate,38437|63619|150536|143696|60678|81196|53229|82354|87432|108812
rerank,176260,119473,4,10,556.8,"Flutter iPad programmatic orientation change fails when ""requires full screen"" option disabled in Xcode in [iPadOS 26]",Flutter: problem with SystemChrome.setPreferredOrientations when I use it with an iPad - and error with iOS 16,,175099|133465|153712|119473|61340|154162|109381|169810|14720|93153
rerank,177581,175099,7,10,616.742,Buttons or checkbox not working in IOS after opening dialog,[iOS] Tap interactions not working on iOS 26 for webview_flutter,,138395|149805|177314|148867|168857|144768|175099|158961|93153|98905
rerank,178145,140603,4,10,1020.239,[DraggableScrollableSheet] Unclear assertion in the framework,Draggable scrollable controller is already attached to a sheet,,122725|106248|91589|140603|60495|175220|176327|175099|77581|93153
rerank,178980,169475,,10,390.641,"[tool_crash] StateError: Bad state: Could not determine run package name. Project path ""/home/jitesh/Work/packaged-food-analyzer/mobile/android/"" did not occur as package root in package config ""/home/jitesh/Work/packaged-food-analyzer/mobile/.dart_tool/pa",NPE in `DartBuild.build`,,145535|143391|80418|81287|104384|153238|78342|178151|108812|97242
rerank,179784,176327,1,10,576.288,Severe scroll lag on iOS Web when enabling semantics via SemanticsBinding.instance.ensureSemantics(),[MobileWeb] ScrollView with a Single Text  Widget and semantics Causes Scroll Jank,,176327|77043|171402|62496|175099|51875|90675|116954|100522|97483
rerank,179855,161098,1,10,340.872,flutter gpu has any plan to support export compute pipeline api,[Flutter GPU] add compute support,,161098|63619|104989|146920|62597|160175|56607|133465|172799|113594
rerank,182075,122725,1,10,1553.541,Null check during text selection in startGlyphHeight,SelectableRegionState.startGlyphHeight / endGlyphHeight throws null,,122725|178902|111660|154236|113965|177314|140603|178330|176693|113174
rerank,182582,182427,2,10,416.541,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,65021|182427|149026|108181|175924|179873|174256|179618|180220|148482
rerank,184325,107592,1,10,389.015,[tool_crash] ArgumentError: Invalid argument(s): Uri org-dartlang-app:/web_plugin_registrant.dart must have scheme 'file:'.,[flutter_tools] ArgumentError during Hot restart,,107592|136867|81287|151405|99954|178091|152235|180385|86320|153238
rerank,184533,163984,3,10,834.376,[iOS 26.4] Intermittent EXC_BAD_ACCESS (code=50) in Dart VM JIT on physical devices — Flutter 3.41.6,Debug mode and hot reload fail on iOS 26 due to JIT restriction `error: mprotect failed: 13 (Permission denied)`,,184307|184254|163984|179725|159687|181771|109621|114058|181252|93153
rerank,184607,90063,,10,1667.705,[Android] Getting ANR Related to character rendering in Android Only,TextField with lots of text can hang app,P2|a: text input,115359|137025|184241|184238|160861|175924|174256|179618|180220|149026
rerank,184759,186134,,10,307.324,Mac_mokey hot_mode_dev_cycle__benchmark is 3.00% flaky,Mac_mokey microbenchmarks is 2.02% flaky,P0|c: flake,184757|184112|184110|140035|184754|184113|184756|184755|184736|184265
rerank,184839,189236,,10,226.996,[AGP 9] Remove support for old AGP Dsl,Use Migrator Tool to Automatically Opt-in to newDsl in 3.50,P2|team-android|triaged-android,184406|184838|184415|184412|184408|184417|184410|184419|184414|184384
rerank,185466,97253,9,10,415.142,TextField inputAction changes do not get applied while TextField is focused,TextInputConnection updateConfig does not update action button,P2|a: text input|has reproducible steps,184804|144768|138395|184875|149805|184247|181907|81029|97253|80961
rerank,185506,175562,,10,798.893,[FATAL:flutter/impeller/display_list/canvas.cc(1421)] Check failed: back_texture. Context is valid:0,[Impeller] Impeller causes segfaults on older devices,P2|a: production|c: crash|e: impeller|engine|platform-android|team-engine|triaged-engine,178223|78342|181252|78099|180204|178151|175220|184622|179789|155067
rerank,185731,186134,,10,301.639,Mac_mokey run_release_test is 3.03% flaky,Mac_mokey microbenchmarks is 2.02% flaky,c: flake,185071|184757|184759|185073|184110|184112|184754|185408|184113|185400
rerank,185811,185733,1,10,649.91,Allow setting a custom mouse cursor for the scrollbar inside TextField,Add mouseCursor property to RawScrollbar and ScrollbarThemeData,,185733|98720|185146|113965|177081|185652|185669|106326|185426|140603
rerank,186577,169470,5,10,518.573,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",[linux] app freezes/crashes on startup (running on X11),a: desktop|c: crash|platform-linux|team-linux|triaged-linux,184259|184254|185123|184307|169470|186285|106248|184701|185882|186522
rerank,186804,162196,1,10,424.139,[tools] FlutterGeneratedPluginSwiftPackage deployment target not bumped during `flutter pub get`,[SwiftPM] Xcode build does not update the generated package's supported platforms,platform-ios|team-ios|tool|triaged-ios,162196|146913|186397|185924|186356|133465|186785|184460|186054|185775
rerank,186806,186810,,10,1130.843,"Flutter 3.44.0: build appbundle fails after Gradle success with ""failed to strip debug symbols from native libraries"" on Windows","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,184310|186800|185527|180362|170004|180807|178896|186000|186730|93635
rerank,186907,181383,,10,318.347,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186872|184836|185884|184837|185121|178492|186097|186100|184133|186098
rerank,186928,178988,2,10,426.081,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|184814|184319|180734|102879|185891|179099|136867|185822
rerank,187060,167720,2,10,770.481,Adjusting TextField selection mangles text (iOS),[iOS Simulator] TextField adds spaces between characters when dragging cursor,,185849|167720|181907|144768|185066|98720|184744|113965|86565|103520
rerank,187072,148443,1,10,344.306,"[Impeller] Support compressed texture formats (BC, ETC2, ASTC) with a format capability query",[Impeller] Support rendering compressed texture formats / add capability to detect support.,c: new feature|e: impeller,148443|186309|186067|179454|187009|185883|185892|186589|184443|186713
rerank,187076,186946,1,10,344.537,[google_maps_flutter_web] HeatmapLayer runtime crash due to Google Maps JS SDK 3.65 deprecation/removal,[packages] Tree closed on heatmap removal,,186946|186737|184064|185205|146920|185171|184460|186770|185742|185320
rerank,187078,186928,5,10,410.837,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|184644|184814|184319|186928|180734|186989|102879|185891|136867
rerank,187116,103432,1,10,440.119,[in_app_purchase_android] IllegalStateException: Reply already submitted on queryProductDetailsAsync with Billing SDK 7.1.1,[in_app_purchase] Fatal Exception: java.lang.IllegalStateException Reply already submitted,,103432|185655|186377|182739|183052|184645|156692|185394|185824|184918
rerank,187150,180421,1,10,531.302,flutter --version reports 0.0.0-unknown when run inside a git hook (inherited GIT_DIR overrides SDK detection),`flutter doctor` reports wrong channel/version when run from git hooks due to inherited git environment variables,,180421|145535|186800|184376|176824|184523|184891|133585|186622|76705
rerank,187156,186136,,10,287.968,Mac tool_integration_tests_1_5 is 3.03% flaky,Linux tool_tests_commands is 2.00% flaky,P0|c: flake|team-tool,186799|186448|185071|185408|184110|186132|186453|186139|184754|187155
rerank,187215,187214,1,10,337.928,[tool_crash] _Exception,[tool_crash] _Exception,,187214|180204|181252|154654|186213|179131|179789|180332|184622|155067
rerank,187230,181383,,10,318.037,from new Flutter 3.44:,[many] Flutter maintained plugins should support AGP 9.0,,186872|187225|186986|187042|186987|187053|187195|187154|186907|186999
rerank,187239,181383,,10,302.064,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187151|187157|186907|187195|187230|186987|187042|185121|186872|187154
rerank,187266,187523,,10,264.754,[AGP 9] Migrate a test to opt-in to Built-in Kotlin,[AGP 9] Update a test to Opt-in to Built-in Kotlin,team-android|triaged-android,186907|187195|185121|187239|186987|186986|187230|187263|187154|186098
rerank,187327,181383,,10,310.951,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187151|186907|187157|187195|186987|187239|187230|187042|187261|187325
rerank,187328,181383,,10,284.32,[google_maps_flutter] Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187151|187157|187327|187239|186907|187195|187042|186987|187325|187261
rerank,187363,179126,5,10,366.594,Asymmetric ClipRRect with BackdropFilter over PlatformView incorrectly rounds all 4 corners on iOS,Handle overlapping `ClipRRect` on platform views correctly,,184870|184447|184996|185497|179126|184072|184304|182708|183002|186433
rerank,187374,186785,2,10,307.699,Swift Package Manager integration,SwiftPM could not resolve package dependencies,,186397|186785|186054|185924|185899|185210|162196|146913|187330|186356
rerank,187386,186296,1,10,401.435,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32","[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32",waiting for response,186296|159222|152235|182300|185279|186439|179943|178091|180177|86320
rerank,187422,187421,9,10,430.721,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,108181|175924|179873|65021|185322|174256|182427|179618|187421|180220
rerank,187444,175562,7,10,1985.138,[Impeller] Crash caused by FML_CHECK(back_texture) in canvas.cc,[Impeller] Impeller causes segfaults on older devices,,185506|186186|187140|184424|187349|185394|175562|184188|186941|184709
rerank,187501,181907,1,10,344.331,The Shift key has a stale key state issue on the Windows platform.,"[Windows] Shift key randomly gets stuck in a ""pressed down"" state forever when using TextFields",,181907|184744|184804|152391|185647|103520|98720|185466|184875|103086
rerank,187503,176170,5,10,423.79,"[tool_crash] ProcessException: An Application Control policy has blocked this file (at ../../runtime/bin/process_win.cc:577) Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551","[tool_crash] ProcessException: An Application Control policy has blocked this file.
 Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551",,184632|184633|185574|180826|176170|185077|184592|143391|80418|81287
rerank,187566,186577,5,10,642.023,[Linux] GNOME/wayland window errors,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",,185326|93635|185882|186522|186577|184701|184259|187214|187215|176809
rerank,187664,181383,,10,319.33,Build appbundle failed,[many] Flutter maintained plugins should support AGP 9.0,,186986|186987|187230|187042|186872|187195|187157|186907|187154|187239
rerank,187707,33615,,10,292.782,CupertinoSheet state restoration not working on web,[web] implement PluginUtilities for flutter web,platform-web,184093|186445|184985|186966|186459|184530|187514|93050|176693|89497
rerank,187724,186928,5,10,460.73,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|184644|184814|184319|186928|187078|180734|186989|102879|187309
rerank,187840,180054,7,10,357.103,[Impeller/Vulkan] ErrorDeviceLost and Vulkan fence failures on Mali-G52 MC2 (Moto G31),[Impeller] flutter app becames unresponsive with a black screen,,186458|186067|185836|187349|187287|187237|180054|186573|187564|184871
rerank,187870,188336,,10,360.501,"[iOS 27 Beta] Flutter apps using pre-UIScene iOS lifecycle fail to launch on iOS 27 with ""UIScene life cycle is required for apps built with this SDK""",[UIScene] Migrate flutter/flutter integration tests to UIScene lifecycle,platform-ios|team-ios,187781|187033|187758|187565|186691|187752|186356|184307|187030|187759
rerank,187892,181383,,10,285.04,Flutter 3.44+ Deprecation Warning due to KGP,[many] Flutter maintained plugins should support AGP 9.0,,187230|186872|187225|186986|187664|187042|187195|187157|186907|187239
rerank,187914,187631,2,10,391.385,[tool_crash] TimeoutException,[tool_crash] TimeoutException,,187104|187631|187189|186963|135552|106248|91589|60495|181194|156793
rerank,187973,102994,,10,406.637,[tool_crash] RPCError,[flutter_tools] RPCError at new _OutstandingRequest at package:vm_service/src/vm_service.dart,,158070|159687|158973|111970|162151|180204|181252|149313|78099|154903
rerank,187977,178777,1,10,789.342,"`flutter upgrade` changes `objective_c` version in `pubspec.lock`, forcing to use `--force` option at next upgrade",flutter master branch shows repeated local changes in pubspec.lock after every upgrade,P2|team-tool|tool|triaged-tool,178777|185161|180421|186908|187150|184376|184523|187907|186770|186372
rerank,188000,181383,2,10,413.745,[camera] Update camera plugin to support camera_android_camerax 0.7.2+1 for Built-in Kotlin support,[many] Flutter maintained plugins should support AGP 9.0,,187523|181383|186098|94999|98798|186795|187054|187042|180497|176451
rerank,188001,146913,1,10,292.821,path_provider support Swift Package Manager,[path_provider_foundation] Add Swift Package Manager compatibility to path_provider_foundation,,146913|187330|185570|185775|187485|187726|187676|184396|162196|186397
rerank,188149,187882,4,10,290.549,[tool_crash] String: <168 characters>,[tool_crash] String: <231 characters>,,180332|179789|185670|187882|155067|184777|154654|187215|187214|180204
rerank,188157,152391,1,10,455.833,Failed assertion on keypress `!_pressedKeys.containsKey(event.physicalKey)`,App throws error `Failed assertion: line 505 pos 16: '!_pressedKeys.containsKey(event.physicalKey)'` when pressing SHIFT key using PDA keyboard,,152391|185467|75423|184592|105282|184325|82917|185460|75617|178753
rerank,188158,108848,,10,388.278,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,181252|185234|180204|179131|179006|178151|184762|186213|181688|184622
rerank,188309,68958,7,10,299.132,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,96167|186439|186440|186438|182300|185279|68958|90028|108180|184560
rerank,188371,188296,6,10,477.688,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|187724|184644|188103|184319|188296|188277|186928|187078|102879
rerank,188493,155977,5,10,636.971,[macOS] Raster thread permanently wedges in CAMetalLayer when backgrounded app loses host display,Flutter macOS desktop app freezes after switching applications using Mission Control.,a: desktop|platform-macos|team-macos,187033|186573|187986|185394|155977|187994|188161|110331|184871|186948
rerank,188608,186810,2,10,482.195,[Tool] Release app bundle failed to strip debug symbols from native libraries on Windows (NDK 28),"Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,184310|186810|185527|186806|170004|180807|180163|184503|93635|188339
rerank,188656,108848,,10,365.162,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,185234|179006|179131|181252|180204|186213|184622|178151|188158|184762
rerank,188687,188296,7,10,426.756,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,178988|187724|188371|188103|184644|184319|188296|188277|187078|186928
rerank,188839,130128,2,10,343.261,[in_app_purchase_android] Support Google Play obfuscated profile ID in purchase params,[in_app_purchase] does not support passing ObfuscatedProfileId to BillingFlowParams,,187649|130128|187116|177697|188088|97050|98475|183052|184242|186488
rerank,188858,183725,1,10,443.976,[vector_graphics] VectorGraphic >= 1.1.19 - Widget is not respecting width/height from svgfile.,[vector_graphics] SVG size regression in version 1.1.20 - SVGs render too big,,183725|184116|187087|184729|184733|184626|186933|120599|76580|184072
rerank,188859,177314,,10,371.531,`ensureSemantics()` breaks `Tap*Details` emitted from `GestureDetector` on mouse click on web,When ensureSemantics is On can't click on RadioListTile secondary item,,184044|176327|175099|184744|184293|184954|187647|184402|185444|187953
rerank,188981,187999,1,10,349.384,flutter analyze does not run first-party analyzer plugins (analysis_server_plugin) that dart analyze runs,flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,187999|187817|186962|184190|187728|188340|188952|185765|184119|186696
rerank,188983,144999,4,10,404.315,"[Android]While using VS Code, my application always stuck at the launching page on real devices.","When debugging on Nubia devices, `flutter` gets stuck at ""Waiting for VM Service port to be available...""",,179725|185492|157347|144999|186399|185018|179006|186559|187785|187927
rerank,189034,187999,2,10,342.146,"flutter analyze does not report analysis_server_plugin diagnostics, while dart analyze does",flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,188981|187999|184190|186962|187728|189033|188340|187817|185765|186696
rerank,189059,181771,1,10,317.562,Tests freezes on flutter initialization,`flutter test` (Integration Tests) on iOS simulator sometimes never starts test execution after build,platform-ios|team-ios|tool,181771|187785|187984|185384|186559|157347|185670|188106|185018|188872
rerank,189133,187712,7,10,378.628,[AGP 9] android.builtInKotlin=true fails for plugins that never applied KGP — detectApplyingKotlinGradlePlugin auto-applies kotlin-android unconditionally,[AGP 9] Add Support To Enable Built-in Kotlin,P1|team-android|triaged-android,187327|186907|187195|187042|187664|186872|187712|187892|187239|187266
rerank,189186,109381,10,10,622.347,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Provide a way to record a video in landscape when device orientation is locked to portrait,p: camera|package,111063|184963|119473|185336|186728|185648|176260|185643|136126|109381
rerank,189186,111063,1,10,631.873,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Camera preview does not keep the same orientation as the app,P2|p: camera|package|platform-ios|team-ios|triaged-ios,111063|184963|119473|185336|186728|185648|176260|185643|136126|109381
rerank,189217,169810,1,10,352.958,"""Edge-to-edge may not display for all users"" in Play Console on flutter 3.44.5","""Edge-to-edge may not display for all users"" in Google Play Console",,169810|183372|165328|184350|184351|185258|184926|95604|187671|187121
rerank,189249,186810,5,10,407.891,"flutter build appbundle fails with ""Release app bundle failed to strip debug symbols"" on NDK 29 with externalNativeBuild (CMake)","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,188608|184310|186806|185527|186810|170004|180362|180807|180163|187980
rerank,189422,162196,4,10,324.698,FlutterGeneratedPluginSwiftPackage is generated with iOS Deployment Target 13.0 even though Firebase Swift Packages require iOS 15.0,[SwiftPM] Xcode build does not update the generated package's supported platforms,,187710|186804|187781|162196|186908|187855|186785|187828|185775|187762
rerank,189436,185133,2,10,424.888,[tool_crash] _TypeError: (#0      ResidentHandlers.debugToggleProfileWidgetBuilds (package:flutter_tools/src/resident_runner.dart:885:62)),[tool_crash] _TypeError: (#0      ResidentHandlers.debugDumpApp (package:flutter_tools/src/resident_runner.dart:719:62)),waiting for response,185593|185133|187022|59757|115667|60495|91589|186183|181194|181688
rerank,189471,189275,9,10,298.802,[web] Benchmark regression in web_benchmarks_ddc_hot_reload (bench_card_infinite_scroll_backward.canvaskit.drawFrameDuration.average) after Chrome 145 roll,web_canvaskit_tests postsubmits recently became very flaky due to timeouts,team-web,187391|185931|185708|188338|188735|187009|179784|186714|189275|185762
rerank,189654,183957,6,10,397.352,[tool_crash] FormatException,[tool_crash] FormatException when running with local engine on simulator,,159033|180197|188973|188278|81666|183957|153238|181688|186385|184446
