method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
tfidf,149406,148983,289,8497,7151.283,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,145353|138784|130927|137134|66464|116875|80104|115256|101931|63144
tfidf,149550,143391,4,8500,7044.662,"[tool_crash] ProcessException: Failed to find ""D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path. Command: D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,144618|144620|145692|143391|76676|58312|149313|74549|132889|101996
tfidf,149805,148867,10,8514,7199.783,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,149177|146569|148228|144602|137060|146314|139892|148192|131834|148867
tfidf,150616,146994,2,8562,7293.217,Expose controller and focus node to AutoComplete widget,Support focusNode and textEditingController parameters for Autocomplete (as passthrus to RawAutocomplete),,78179|146994|139266|95154|138980|61076|126138|131563|94057|51752
tfidf,151405,98066,60,8610,7612.295,"[tool_crash] FileSystemException: Creation failed, OS Error: The specified file or directory could not be found., errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,128186|147093|114891|141592|132889|127284|141866|130719|127205|130889
tfidf,152235,137167,47,8650,7173.483,"[tool_crash] FileSystemException: Cannot open file, OS Error: The system cannot find the file specified., errno = 2",[flutter_tools] PathNotFoundException for flutter_version_check.stamp,,149146|130719|147093|129707|140585|145535|124473|138583|141592|123388
tfidf,153347,109379,135,8705,7303.748,VideoPlayerController Does not send headers when ran from Web on a request requiring CORS,[video_player] Support video that's downloaded using XHR/fetch on Web,,150177|145440|148647|133936|152974|151878|144999|141553|152632|140287
tfidf,153712,153036,1,8724,7364.021,Transform.rotate changes location of Icon on IOS but works as expected on android,Icon matchTextDirection not work with rtl while using impeller,,153036|151060|146569|150346|151391|149177|153000|152114|148228|151088
tfidf,154236,86584,1127,8748,7370.479,[Web] The selected `ListTile` is not clipped by parent `Container` with `Clip.hardEdge`,ListView background overflows from parent Container,,152832|140287|144999|145440|152974|139568|153450|140441|140537|118995
tfidf,154351,151058,1,8755,7344.221,[interactive_media_ads] Web support ,[interactive_media_ads] Support Interactive Media Ads (IMA) in Flutter Web,,151058|45301|34848|97104|108610|32149|32353|42233|82732|26139
tfidf,154519,14288,1765,8764,7492.582,Visible line appears on Container edges despite borderWidth set to 0.0,Antialiasing behaviour when same-colour ,,147747|104901|131543|153005|153560|146546|152832|137146|138219|146314
tfidf,154654,73743,1681,8772,7315.521,[tool_crash] HttpException,[tool_crash] unhandled HttpException when connecting to devtools/page/ for Chrome device,,149313|130719|136439|126335|153088|138583|135552|115838|123418|141592
tfidf,155067,108812,94,8796,7476.627,[tool_crash] String: <57 characters>,[tool_crash] String: <57 characters>,,154708|154822|117676|153036|154654|154979|153088|151060|152921|152114
tfidf,155205,59312,4,8802,7417.506,"[tool_crash] ProcessException: Process exited abnormally with exit code 1:FAILURE: Build failed with an exception.* What went wrong:Cannot locate tasks that match 'app:tasks' as project 'app' not found in root project 'android'.* Try:> Run gradlew projects to get a list of available projects.> Run with --stacktrace option to get the stack trace.> Run with --info or --debug option to get more log output.> Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 4s Command: C:\Users\KimoStore\newtask\android\gradlew.bat, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,88771|104384|155154|59312|150177|153414|127284|127205|149026|125739
tfidf,155900,53229,453,8844,7315.661,"I can set the startup icon for Android, iOS, Windows, and MacOS, as shown in the picture. However, I can't find a place to set the startup icon for the Linux desktop application.",[Proposal] Icon support Linux desktop application,,155357|147321|153535|154594|139869|144139|128565|152609|143285|134287
tfidf,156208,143696,1,8861,7401.068,"Flutter broken after run ""flutter pub cache clean"" in flutter 3.24.3",Failed running `flutter doctor` after upgrading to the latest SDK version,,143696|141866|97061|145713|153000|83107|71938|100282|34703|102123
tfidf,157347,150131,11,8916,7364.425," SocketException: Send failed (OS Error: No route to host, errno = 65) during flutter run.","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,147149|103822|156624|73743|62736|155465|156469|156310|98110|155643
tfidf,158070,154903,88,8949,7479.97,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,154979|154654|130719|123388|138583|153088|141592|123418|129707|140585
tfidf,158140,150131,8,8954,7451.858,"[tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156310|157782|156624|155643|155465|156469|156320|150131|155281|157347
tfidf,158973,101962,20,9019,7347.112,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,158070|148115|154979|131595|143429|141010|141774|151051|138583|117676
tfidf,159033,98905,26,9025,7390.703,[tool_crash] FormatException,[tool_crash] FormatException,,158070|138583|123388|155154|130719|154654|123418|129707|141592|154979
tfidf,159222,145028,349,9039,7311.463,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process., errno = 32","[flutter_tools] PathAccessException deleting files under build\app\intermediates because file ""is being used by another process""",,106278|108181|147093|127205|130719|132889|127284|155154|96549|96708
tfidf,159687,154903,111,9067,7326.848,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,158070|158973|159033|154979|131595|148115|153088|138583|141774|154708
tfidf,160175,22771,413,9086,7404.114,build iOS apps on Linux,"Support build, run and debug iOS under Linux",,12512|791|56511|63714|76177|108283|31341|38694|15618|97179
tfidf,160737,150691,1,9118,7474.973,[pigeon] Make generated Swift classes and protocols public,[pigeon] Make generated Swift classes and protocols optionally public for framework integration,,150691|67460|112226|78547|123851|115906|116960|132359|55216|105932
tfidf,160861,81804,3098,9127,7361.668,[video_player] Initialization failure,"[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,155357|160270|147321|160227|154594|153535|139869|144139|152609|155900
tfidf,161080,143391,11,9142,7469.769,"[tool_crash] ProcessException: Failed to find ""/Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime"" in the search path. Command: /Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,158053|145692|149550|144618|144620|152921|76676|58312|152355|156469
tfidf,161507,154162,2014,9165,7292.799,Any Flutter app doesn't' work when it is in chrome mobile with desktop mode enabled,Flutter Web: Google Chrome desktop mode shows blank page in portrait,,154795|5777|155233|72552|67647|157507|157791|114998|1865|145380
tfidf,162151,126362,200,9207,7792.84,[tool_crash] RPCError,[flutter_tools] Unexpected null value in AppInspector.jsEvaluate in dwds,,154979|151051|158070|160964|159687|161940|159033|131595|149313|161494
tfidf,162237,162204,3520,9212,7482.689,Attempting to change channel bricks installation (Windows),[Beta] flutter upgrade has broken flutter command,,128010|67335|155695|159045|161428|144140|153414|157817|147093|155375
tfidf,164180,162098,7,9292,7409.958,TabBar  indicator issue,TabBar broken animation,,160159|148228|151060|153036|153114|148192|162098|150107|159341|154822
tfidf,166073,104989,18,9383,7545.082,Issue with clang++ and compiler not being found on fresh install of flutter,[Proposal] Support $CXX environment variable,,95794|79045|109060|99939|91741|106850|74192|119092|82578|72211
tfidf,168631,30701,96,9509,7518.237,Please Add the Multi-Window feature for desktop App,Support multiple windows for desktop shells,,144282|38850|95076|161489|115611|88849|39690|95551|163925|96819
tfidf,168723,102560,11,9513,7390.519,there's no native way to use material symbols like icon or icon data,Support Material Symbols ,,100873|156552|122246|108254|95886|60034|99973|98439|141555|158794
tfidf,169006,141010,1,9535,7392.366,SessionNotCreatedException thrown from `flutter drive` command,[tool_crash] SessionNotCreatedException,,141010|152367|97307|121859|78716|166620|164091|152130|85117|111167
tfidf,169342,139427,190,9551,7434.241,flutter using old ndkVersion,Use the default NDK version from AGP,,159199|163377|161728|137533|167270|161428|138219|157817|140657|148228
tfidf,171072,167808,1,9628,7472.003,Links to BoxShape do not work on BoxDecoration documentation page,[docs] Broken links for enum options,d: api docs,167808|92153|19266|7293|98665|143285|127901|126041|48924|83550
tfidf,171687,171402,2,9656,7466.093,Chrome-build does not render anything,Flutter web not rendering the UI on latest Chrome,,81292|171402|137146|169436|152974|167174|43709|164626|135208|142039
tfidf,173121,156692,55,9735,7591.826,[tool_crash] StateError: Bad state: Stream has already been listened to.,"When connecting to device, `StateError: Bad sate: Stream has already been listened to`",,171347|171360|158070|172387|164283|154979|172417|160964|152235|159033
tfidf,175099,158961,1916,9821,7573.467,[iOS] Tap interactions not working on iOS 26 for webview_flutter,Tap interactions not working on iOS 18.2 beta for webview_flutter 4.10.0,P1|platform-ios|team-ios|triaged-ios,139846|173983|172864|140185|163710|64968|104654|107563|73850|44449
tfidf,175924,174256,2,9843,7721.462,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,175743|174256|96708|172417|108181|174821|164091|129707|149026|168141
tfidf,176182,150536,3704,9856,7597.556,"Looking forward to official support for Harmony OS, continuing the original aspiration of growing Flutter~",Does flutter have any plans to be compatible with HarmonyOS in the future,r: duplicate,121375|63619|58437|43077|141934|43605|85863|56040|94108|110964
tfidf,176260,119473,3,9859,7667.458,"Flutter iPad programmatic orientation change fails when ""requires full screen"" option disabled in Xcode in [iPadOS 26]",Flutter: problem with SystemChrome.setPreferredOrientations when I use it with an iPad - and error with iOS 16,,32968|116711|119473|93650|120534|29873|113172|159341|150334|80809
tfidf,177581,175099,4177,9910,7793.39,Buttons or checkbox not working in IOS after opening dialog,[iOS] Tap interactions not working on iOS 26 for webview_flutter,,153036|149805|154822|155768|160632|156801|151060|163220|131834|169210
tfidf,178145,140603,42,9933,7750.945,[DraggableScrollableSheet] Unclear assertion in the framework,Draggable scrollable controller is already attached to a sheet,,171422|132289|126748|131401|160230|25393|169001|71258|151873|124189
tfidf,178980,169475,2,9965,7785.65,"[tool_crash] StateError: Bad state: Could not determine run package name. Project path ""/home/jitesh/Work/packaged-food-analyzer/mobile/android/"" did not occur as package root in package config ""/home/jitesh/Work/packaged-food-analyzer/mobile/.dart_tool/pa",NPE in `DartBuild.build`,,172949|169475|175743|63409|138458|97160|70825|113629|177368|113207
tfidf,179784,176327,1,9993,7843.183,Severe scroll lag on iOS Web when enabling semantics via SemanticsBinding.instance.ensureSemantics(),[MobileWeb] ScrollView with a Single Text  Widget and semantics Causes Scroll Jank,,176327|178762|177225|177909|170325|177492|173904|163999|163380|163220
tfidf,179855,161098,1,10000,7826.117,flutter gpu has any plan to support export compute pipeline api,[Flutter GPU] add compute support,,161098|142415|144265|44230|176905|121374|149812|60995|27244|111950
tfidf,182075,122725,21,10073,7906.376,Null check during text selection in startGlyphHeight,SelectableRegionState.startGlyphHeight / endGlyphHeight throws null,,160159|148228|151060|176554|160230|143284|153114|164180|148192|153036
tfidf,182582,182427,3,10092,7917.184,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,175924|172417|182427|174256|96708|108181|152434|149026|180353|161926
tfidf,184325,107592,34,10155,7898.369,[tool_crash] ArgumentError: Invalid argument(s): Uri org-dartlang-app:/web_plugin_registrant.dart must have scheme 'file:'.,[flutter_tools] ArgumentError during Hot restart,,177368|182427|136439|176095|172387|176132|182454|179857|171360|174328
tfidf,184533,163984,541,10166,7929.384,[iOS 26.4] Intermittent EXC_BAD_ACCESS (code=50) in Dart VM JIT on physical devices — Flutter 3.41.6,Debug mode and hot reload fail on iOS 26 due to JIT restriction `error: mprotect failed: 13 (Permission denied)`,,135208|182730|163999|123338|172627|114849|167174|167412|150967|161169
tfidf,184607,90063,6877,10171,7953.881,[Android] Getting ANR Related to character rendering in Android Only,TextField with lots of text can hang app,P2|a: text input,168734|179375|148228|124574|160159|149885|149893|182747|176779|149894
tfidf,184759,186134,,10181,7935.9,Mac_mokey hot_mode_dev_cycle__benchmark is 3.00% flaky,Mac_mokey microbenchmarks is 2.02% flaky,P0|c: flake,184757|168048|156962|179982|158558|153007|177708|166406|177715|168475
tfidf,184839,189236,,10182,7927.485,[AGP 9] Remove support for old AGP Dsl,Use Migrator Tool to Automatically Opt-in to newDsl in 3.50,P2|team-android|triaged-android,184413|184406|26995|151006|74908|128565|139427|36580|20716|127496
tfidf,185466,97253,1285,10202,7954.862,TextField inputAction changes do not get applied while TextField is focused,TextInputConnection updateConfig does not update action button,P2|a: text input|has reproducible steps,182747|173904|160159|177453|180396|151060|148228|184564|153036|184239
tfidf,185506,175562,23,10203,7982.86,[FATAL:flutter/impeller/display_list/canvas.cc(1421)] Check failed: back_texture. Context is valid:0,[Impeller] Impeller causes segfaults on older devices,P2|a: production|c: crash|e: impeller|engine|platform-android|team-engine|triaged-engine,185324|149893|176779|149885|149887|136234|112542|106009|179375|155654
tfidf,185731,186134,,10208,7967.417,Mac_mokey run_release_test is 3.03% flaky,Mac_mokey microbenchmarks is 2.02% flaky,c: flake,168048|184757|185071|184759|107162|168461|156962|179982|158558|167640
tfidf,185811,185733,1,10210,7933.162,Allow setting a custom mouse cursor for the scrollbar inside TextField,Add mouseCursor property to RawScrollbar and ScrollbarThemeData,,185733|174246|87356|99724|176474|124579|130423|105104|104594|108018
tfidf,186577,169470,10,10228,8010.046,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",[linux] app freezes/crashes on startup (running on X11),a: desktop|c: crash|platform-linux|team-linux|triaged-linux,183431|169436|182940|91216|180144|178104|72987|170352|178892|169470
tfidf,186804,162196,4,10239,8174.112,[tools] FlutterGeneratedPluginSwiftPackage deployment target not bumped during `flutter pub get`,[SwiftPM] Xcode build does not update the generated package's supported platforms,platform-ios|team-ios|tool|triaged-ios,165420|186785|177931|162196|177909|182730|180396|184460|182267|173904
tfidf,186806,186810,,10240,7980.101,"Flutter 3.44.0: build appbundle fails after Gradle success with ""failed to strip debug symbols from native libraries"" on Windows","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,172351|186785|181383|180462|182743|186804|175968|126971|182730|186296
tfidf,186907,181383,1,10246,8010.981,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,181383|159729|28871|177685|184736|181052|139169|160299|176649|137645
tfidf,186928,178988,2,10247,8155.361,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|182747|173904|127284|155154|170648|108579|98343|127205
tfidf,187060,167720,10,10253,8030.724,Adjusting TextField selection mangles text (iOS),[iOS Simulator] TextField adds spaces between characters when dragging cursor,,148228|160159|184564|182747|184239|151060|165747|153036|173904|167720
tfidf,187072,148443,1,10254,7915.079,"[Impeller] Support compressed texture formats (BC, ETC2, ASTC) with a format capability query",[Impeller] Support rendering compressed texture formats / add capability to detect support.,c: new feature|e: impeller,148443|161098|123468|116801|18208|129855|33079|159941|176816|132984
tfidf,187076,186946,1,10255,7939.116,[google_maps_flutter_web] HeatmapLayer runtime crash due to Google Maps JS SDK 3.65 deprecation/removal,[packages] Tree closed on heatmap removal,,186946|73656|159265|167137|116686|32149|118939|132150|176017|84417
tfidf,187078,186928,1,10256,8047.744,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,186928|184644|178988|170648|127284|98343|155154|127205|108579|115923
tfidf,187116,103432,1,10260,8010.455,[in_app_purchase_android] IllegalStateException: Reply already submitted on queryProductDetailsAsync with Billing SDK 7.1.1,[in_app_purchase] Fatal Exception: java.lang.IllegalStateException Reply already submitted,,103432|178835|174859|114265|50861|43266|33866|75623|113191|180396
tfidf,187150,180421,1,10262,7986.856,flutter --version reports 0.0.0-unknown when run inside a git hook (inherited GIT_DIR overrides SDK detection),`flutter doctor` reports wrong channel/version when run from git hooks due to inherited git environment variables,,180421|178160|20727|104901|46663|95472|50408|174794|84781|66774
tfidf,187156,186136,19,10263,8011.486,Mac tool_integration_tests_1_5 is 3.03% flaky,Linux tool_tests_commands is 2.00% flaky,P0|c: flake|team-tool,156962|153007|158558|179980|183220|151217|157430|140861|139636|118691
tfidf,187215,187214,1,10265,8039.137,[tool_crash] _Exception,[tool_crash] _Exception,,187214|186296|184325|176132|172387|176095|182743|177368|186810|184560
tfidf,187230,181383,3,10267,8002.985,from new Flutter 3.44:,[many] Flutter maintained plugins should support AGP 9.0,,186987|186907|181383|28871|184736|186806|181052|170807|177685|43284
tfidf,187239,181383,4,10268,7938.51,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187230|186987|181383|28871|159729|177685|184736|186806|171671
tfidf,187266,187523,,10270,8001.478,[AGP 9] Migrate a test to opt-in to Built-in Kotlin,[AGP 9] Update a test to Opt-in to Built-in Kotlin,team-android|triaged-android,187239|186907|187230|186987|181383|55229|112226|66146|184413|138454
tfidf,187327,181383,7,10274,7993.981,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187239|187230|186987|187325|187266|181383|159729|28871|181052
tfidf,187328,181383,8,10275,7954.564,[google_maps_flutter] Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187327|186907|187239|187230|186987|187325|187266|181383|28871|159729
tfidf,187363,179126,72,10277,7991.363,Asymmetric ClipRRect with BackdropFilter over PlatformView incorrectly rounds all 4 corners on iOS,Handle overlapping `ClipRRect` on platform views correctly,,172481|186785|186928|187078|184284|159590|153090|182743|142069|83331
tfidf,187374,186785,1,10278,8254.874,Swift Package Manager integration,SwiftPM could not resolve package dependencies,,186785|183978|148424|148002|57083|175320|146369|126025|146913|151504
tfidf,187386,186296,1,10279,8286.997,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32","[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32",waiting for response,186296|180353|175924|174256|159222|166620|147093|106278|182582|172417
tfidf,187422,187421,1,10281,7968.453,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,187421|182427|174256|172417|175924|187386|108181|182582|180353|186296
tfidf,187444,175562,140,10283,8007.294,[Impeller] Crash caused by FML_CHECK(back_texture) in canvas.cc,[Impeller] Impeller causes segfaults on older devices,,182940|100681|185506|169436|185324|164777|178104|180144|183431|90478
tfidf,187501,181907,31,10287,8221.529,The Shift key has a stale key state issue on the Windows platform.,"[Windows] Shift key randomly gets stuck in a ""pressed down"" state forever when using TextFields",,181015|155357|147321|160227|181799|187052|175830|168358|154594|153535
tfidf,187503,176170,2,10288,8047.819,"[tool_crash] ProcessException: An Application Control policy has blocked this file (at ../../runtime/bin/process_win.cc:577) Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551","[tool_crash] ProcessException: An Application Control policy has blocked this file.
 Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551",,182454|176170|149550|158053|170359|152921|144618|144620|172070|145692
tfidf,187566,186577,3,10292,7948.004,[Linux] GNOME/wayland window errors,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",,182940|181034|186577|176554|169436|183431|131401|178104|180144|61732
tfidf,187664,181383,12,10295,8028.342,Build appbundle failed,[many] Flutter maintained plugins should support AGP 9.0,,187230|186987|186907|187327|187239|187328|186806|186810|187325|187266
tfidf,187707,33615,82,10296,7953.536,CupertinoSheet state restoration not working on web,[web] implement PluginUtilities for flutter web,platform-web,166330|62517|45482|98355|31246|72453|13658|87285|86833|104463
tfidf,187724,186928,3,10300,7915.183,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187078|178988|186928|184644|170648|155154|121693|127284|127205|108579
tfidf,187840,180054,5,10303,7836.294,[Impeller/Vulkan] ErrorDeviceLost and Vulkan fence failures on Mali-G52 MC2 (Moto G31),[Impeller] flutter app becames unresponsive with a black screen,,147747|104901|154519|131543|180054|74480|159821|168268|160025|63271
tfidf,187870,188336,,10304,7895.229,"[iOS 27 Beta] Flutter apps using pre-UIScene iOS lifecycle fail to launch on iOS 27 with ""UIScene life cycle is required for apps built with this SDK""",[UIScene] Migrate flutter/flutter integration tests to UIScene lifecycle,platform-ios|team-ios,186785|187078|177909|186928|182730|179104|180396|173904|187363|173940
tfidf,187892,181383,12,10306,7872.967,Flutter 3.44+ Deprecation Warning due to KGP,[many] Flutter maintained plugins should support AGP 9.0,,187230|187664|186987|186907|187327|187239|187328|187325|187712|187266
tfidf,187914,187631,1,10308,7866.187,[tool_crash] TimeoutException,[tool_crash] TimeoutException,,187631|149313|135552|176095|171360|176132|180884|177368|174328|184560
tfidf,187973,102994,306,10311,7871.903,[tool_crash] RPCError,[flutter_tools] RPCError at new _OutstandingRequest at package:vm_service/src/vm_service.dart,,158973|159687|158070|162151|187914|187915|187724|154979|182427|187882
tfidf,187977,178777,6,10312,7862.557,"`flutter upgrade` changes `objective_c` version in `pubspec.lock`, forcing to use `--force` option at next upgrade",flutter master branch shows repeated local changes in pubspec.lock after every upgrade,P2|team-tool|tool|triaged-tool,182498|141703|99333|74393|79045|178777|149122|146564|127744|90907
tfidf,188000,181383,15,10314,7867.06,[camera] Update camera plugin to support camera_android_camerax 0.7.2+1 for Built-in Kotlin support,[many] Flutter maintained plugins should support AGP 9.0,,76039|187266|187325|187523|187239|187230|187712|187892|187664|187327
tfidf,188001,146913,2,10315,7839.019,path_provider support Swift Package Manager,[path_provider_foundation] Add Swift Package Manager compatibility to path_provider_foundation,,146369|146913|183978|187499|146921|187374|188000|187330|178627|186785
tfidf,188149,187882,6,10321,7900.394,[tool_crash] String: <168 characters>,[tool_crash] String: <231 characters>,,155067|108812|154654|183431|174328|187882|176095|172387|184560|187503
tfidf,188157,152391,9,10322,7941.691,Failed assertion on keypress `!_pressedKeys.containsKey(event.physicalKey)`,App throws error `Failed assertion: line 505 pos 16: '!_pressedKeys.containsKey(event.physicalKey)'` when pressing SHIFT key using PDA keyboard,,167992|163704|109902|117901|157240|111070|109598|94005|152391|130651
tfidf,188158,108848,4356,10323,7981.747,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|187915|187914|174328|187631|176132|187882|182427|172387|162151
tfidf,188309,68958,10,10328,7866.61,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,164448|83601|100364|96167|86320|141866|128010|122692|169839|68958
tfidf,188371,188296,2,10336,7965.227,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,186928|188296|187078|187724|184644|170648|178988|188064|155154|127284
tfidf,188493,155977,2,10344,7908.433,[macOS] Raster thread permanently wedges in CAMetalLayer when backgrounded app loses host display,Flutter macOS desktop app freezes after switching applications using Mission Control.,a: desktop|platform-macos|team-macos,133260|155977|187999|48399|75566|18208|37676|65203|134573|186704
tfidf,188608,186810,2,10347,7871.163,[Tool] Release app bundle failed to strip debug symbols from native libraries on Windows (NDK 28),"Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,156208|186810|186806|143696|158070|155205|149267|161494|187664|153000
tfidf,188656,108848,3930,10350,7913.218,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|188311|188158|174328|187914|187915|184560|187503|176132|172387
tfidf,188687,188296,2,10352,7913.327,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187078|188296|186928|188371|187724|184644|188064|178988|170648|155154
tfidf,188839,130128,6,10356,7937.771,[in_app_purchase_android] Support Google Play obfuscated profile ID in purchase params,[in_app_purchase] does not support passing ObfuscatedProfileId to BillingFlowParams,,187649|110986|78542|75204|130057|130128|145206|176002|187116|55679
tfidf,188858,183725,2095,10357,8087.293,[vector_graphics] VectorGraphic >= 1.1.19 - Widget is not respecting width/height from svgfile.,[vector_graphics] SVG size regression in version 1.1.20 - SVGs render too big,,182747|160159|173904|184564|153114|172627|186928|148228|185466|184239
tfidf,188859,177314,711,10358,8016.334,`ensureSemantics()` breaks `Tap*Details` emitted from `GestureDetector` on mouse click on web,When ensureSemantics is On can't click on RadioListTile secondary item,,187214|180462|181231|188311|175968|172387|168788|182730|188656|182743
tfidf,188981,187999,1,10362,8043.787,flutter analyze does not run first-party analyzer plugins (analysis_server_plugin) that dart analyze runs,flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,187999|82854|75977|100677|188493|99766|55894|48229|169324|177393
tfidf,188983,144999,30,10363,8015.934,"[Android]While using VS Code, my application always stuck at the launching page on real devices.","When debugging on Nubia devices, `flutter` gets stuck at ""Waiting for VM Service port to be available...""",,188311|187214|188656|186987|180462|182743|186810|186296|186785|188859
tfidf,189034,187999,2,10366,7999.102,"flutter analyze does not report analysis_server_plugin diagnostics, while dart analyze does",flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,188981|187999|186806|186810|48229|75977|103585|100677|12726|98109
tfidf,189059,181771,2,10367,8019.399,Tests freezes on flutter initialization,`flutter test` (Integration Tests) on iOS simulator sometimes never starts test execution after build,platform-ios|team-ios|tool,144999|181771|117130|141819|132263|188983|36931|96172|138935|139511
tfidf,189133,187712,23,10368,8055.503,[AGP 9] android.builtInKotlin=true fails for plugins that never applied KGP — detectApplyingKotlinGradlePlugin auto-applies kotlin-android unconditionally,[AGP 9] Add Support To Enable Built-in Kotlin,P1|team-android|triaged-android,181383|187664|187230|187892|186987|71637|107928|54354|104204|186907
tfidf,189186,109381,65,10371,8081.161,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Provide a way to record a video in landscape when device orientation is locked to portrait,p: camera|package,187870|188687|182730|188064|177909|29873|180499|186785|177225|179104
tfidf,189186,111063,470,10371,8071.611,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Camera preview does not keep the same orientation as the app,P2|p: camera|package|platform-ios|team-ios|triaged-ios,187870|188687|182730|188064|177909|29873|180499|186785|177225|179104
tfidf,189217,169810,70,10372,8062.564,"""Edge-to-edge may not display for all users"" in Play Console on flutter 3.44.5","""Edge-to-edge may not display for all users"" in Google Play Console",,188983|187214|188311|180462|186987|182743|188859|188656|186810|186785
