method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
dense,149805,148867,3,8514,43.888,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,138327|94249|148867|96766|33011|110745|144768|94140|28252|130652
dense,150616,146994,1,8562,167.284,Expose controller and focus node to AutoComplete widget,Support focusNode and textEditingController parameters for Autocomplete (as passthrus to RawAutocomplete),,146994|78179|98104|134936|49936|122300|98665|43118|24276|139266
dense,151405,98066,6,8610,45.633,"[tool_crash] FileSystemException: Creation failed, OS Error: The specified file or directory could not be found., errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,102816|136867|76207|111796|141866|98066|128186|69565|65719|86320
dense,152235,137167,63,8650,40.372,"[tool_crash] FileSystemException: Cannot open file, OS Error: The system cannot find the file specified., errno = 2",[flutter_tools] PathNotFoundException for flutter_version_check.stamp,,128186|147093|86320|130719|149146|122692|65326|102816|76207|151405
dense,153347,109379,1,8705,45.078,VideoPlayerController Does not send headers when ran from Web on a request requiring CORS,[video_player] Support video that's downloaded using XHR/fetch on Web,,109379|80039|29763|127833|143203|124998|45341|55947|60275|31223
dense,153712,153036,17,8724,42.11,Transform.rotate changes location of Icon on IOS but works as expected on android,Icon matchTextDirection not work with rtl while using impeller,,111855|19396|117981|26950|126196|127657|144553|27874|56249|128723
dense,154236,86584,2,8748,39.724,[Web] The selected `ListTile` is not clipped by parent `Container` with `Clip.hardEdge`,ListView background overflows from parent Container,,152832|86584|118995|88793|35758|123341|128928|26984|83085|127794
dense,154351,151058,1,8755,26.643,[interactive_media_ads] Web support ,[interactive_media_ads] Support Interactive Media Ads (IMA) in Flutter Web,,151058|79786|26139|8098|14839|152200|31773|25410|58382|13756
dense,154519,14288,50,8764,41.769,Visible line appears on Container edges despite borderWidth set to 0.0,Antialiasing behaviour when same-colour ,,112629|16262|32376|83230|80330|43159|21506|67462|49489|106187
dense,154654,73743,86,8772,42.093,[tool_crash] HttpException,[tool_crash] unhandled HttpException when connecting to devtools/page/ for Chrome device,,145417|88228|78099|101742|108812|112338|78342|91378|103906|69863
dense,155067,108812,3,8796,41.018,[tool_crash] String: <57 characters>,[tool_crash] String: <57 characters>,,154654|154708|108812|145417|88228|78342|78099|69863|6219|112338
dense,155205,59312,1,8802,42.034,"[tool_crash] ProcessException: Process exited abnormally with exit code 1:FAILURE: Build failed with an exception.* What went wrong:Cannot locate tasks that match 'app:tasks' as project 'app' not found in root project 'android'.* Try:> Run gradlew projects to get a list of available projects.> Run with --stacktrace option to get the stack trace.> Run with --info or --debug option to get more log output.> Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 4s Command: C:\Users\KimoStore\newtask\android\gradlew.bat, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,59312|104384|88771|11673|45970|93912|32273|150177|73019|107928
dense,155900,53229,1,8844,43.354,"I can set the startup icon for Android, iOS, Windows, and MacOS, as shown in the picture. However, I can't find a place to set the startup icon for the Linux desktop application.",[Proposal] Icon support Linux desktop application,,53229|98909|2341|72237|12030|3199|119999|16102|11461|98439
dense,156208,143696,212,8861,44.489,"Flutter broken after run ""flutter pub cache clean"" in flutter 3.24.3",Failed running `flutter doctor` after upgrading to the latest SDK version,,89452|110057|91009|17659|136026|65153|123389|80418|30757|82354
dense,157347,150131,5,8916,47.55," SocketException: Send failed (OS Error: No route to host, errno = 65) during flutter run.","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156624|156320|155465|156310|150131|155643|20691|11918|156469|127656
dense,158070,154903,5,8949,42.813,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,89459|154979|151051|78099|154903|111970|112338|131595|105400|78342
dense,158140,150131,8,8954,42.284,"[tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156310|155465|157782|156320|155643|156469|156624|150131|108953|98913
dense,158973,101962,25,9019,43.919,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,154979|151051|89459|131595|111970|158070|105400|78099|154903|149313
dense,159033,98905,142,9025,41.075,[tool_crash] FormatException,[tool_crash] FormatException,,39517|80684|83592|81666|86014|145878|22970|76676|116712|24562
dense,159222,145028,71,9039,43.489,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process., errno = 32","[flutter_tools] PathAccessException deleting files under build\app\intermediates because file ""is being used by another process""",,71218|106278|155281|152235|128186|153088|147093|96549|115838|86320
dense,159687,154903,3,9067,44.267,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,158070|89459|154903|158973|78099|154979|78342|145417|151051|111970
dense,160175,22771,1,9086,30.38,build iOS apps on Linux,"Support build, run and debug iOS under Linux",,22771|103396|1737|8867|791|104057|148283|40025|1805|40407
dense,160737,150691,1,9118,35.377,[pigeon] Make generated Swift classes and protocols public,[pigeon] Make generated Swift classes and protocols optionally public for framework integration,,150691|112226|147283|115906|131198|140938|97832|59657|88445|125031
dense,160861,81804,8,9127,42.019,[video_player] Initialization failure,"[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,131753|128214|71055|68896|45030|139869|79106|81804|139444|146416
dense,161080,143391,7,9142,43.379,"[tool_crash] ProcessException: Failed to find ""/Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime"" in the search path. Command: /Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,145692|144620|144618|149550|158053|152921|143391|67335|81287|61547
dense,161507,154162,1,9165,35.044,Any Flutter app doesn't' work when it is in chrome mobile with desktop mode enabled,Flutter Web: Google Chrome desktop mode shows blank page in portrait,,154162|154296|58432|53247|103330|71800|126071|91368|78235|98501
dense,162151,126362,95,9207,45.19,[tool_crash] RPCError,[flutter_tools] Unexpected null value in AppInspector.jsEvaluate in dwds,,111970|131595|154979|151051|158973|105400|89459|158070|135552|102994
dense,162237,162204,522,9212,41.187,Attempting to change channel bricks installation (Windows),[Beta] flutter upgrade has broken flutter command,,65153|82354|53625|110057|64479|103577|57265|129505|58234|111076
dense,164180,162098,1,9292,41.679,TabBar  indicator issue,TabBar broken animation,,162098|79226|48000|115917|17739|19603|6169|141092|58130|67903
dense,166073,104989,2,9383,47.931,Issue with clang++ and compiler not being found on fresh install of flutter,[Proposal] Support $CXX environment variable,,115910|104989|75617|137036|32457|79045|138488|93871|78109|95898
dense,168631,30701,1,9509,29.771,Please Add the Multi-Window feature for desktop App,Support multiple windows for desktop shells,,30701|110055|95076|112352|35581|30726|59323|135346|115611|42090
dense,168723,102560,11,9513,36.291,there's no native way to use material symbols like icon or icon data,Support Material Symbols ,,99973|62557|52360|126670|95463|141553|4494|34206|156552|43814
dense,169006,141010,1,9535,42.02,SessionNotCreatedException thrown from `flutter drive` command,[tool_crash] SessionNotCreatedException,,141010|78472|116984|139322|152367|70402|68893|54802|107592|83178
dense,169342,139427,25,9551,44.016,flutter using old ndkVersion,Use the default NDK version from AGP,,45613|53625|44530|53216|82354|43344|58234|110057|79270|39424
dense,171072,167808,13,9628,165.228,Links to BoxShape do not work on BoxDecoration documentation page,[docs] Broken links for enum options,d: api docs,48637|7293|19266|31312|92153|134795|18906|9778|89879|54956
dense,171687,171402,9,9656,48.519,Chrome-build does not render anything,Flutter web not rendering the UI on latest Chrome,,154296|110390|27159|103330|62496|121641|60495|144998|171402|65868
dense,173121,156692,2,9735,43.953,[tool_crash] StateError: Bad state: Stream has already been listened to.,"When connecting to device, `StateError: Bad sate: Stream has already been listened to`",,171347|156692|54230|55960|55009|55010|54742|85220|83178|59757
dense,175099,158961,1,9821,45.901,[iOS] Tap interactions not working on iOS 26 for webview_flutter,Tap interactions not working on iOS 18.2 beta for webview_flutter 4.10.0,P1|platform-ios|team-ios|triaged-ios,158961|146484|76482|96640|40863|129577|129108|167622|87031|74257
dense,175924,174256,1,9843,43.142,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,174256|172417|96708|108181|73025|65021|149026|164283|87025|129707
dense,176182,150536,2,9856,29.096,"Looking forward to official support for Harmony OS, continuing the original aspiration of growing Flutter~",Does flutter have any plans to be compatible with HarmonyOS in the future,r: duplicate,141934|150536|110964|52813|4265|172928|121375|143335|98227|139312
dense,176260,119473,2,9859,45.925,"Flutter iPad programmatic orientation change fails when ""requires full screen"" option disabled in Xcode in [iPadOS 26]",Flutter: problem with SystemChrome.setPreferredOrientations when I use it with an iPad - and error with iOS 16,,74453|119473|126196|116711|140157|74597|38069|93650|70165|121122
dense,177581,175099,77,9910,47.631,Buttons or checkbox not working in IOS after opening dialog,[iOS] Tap interactions not working on iOS 26 for webview_flutter,,150020|101336|171422|132900|93637|25399|15670|45044|164614|19658
dense,178145,140603,15,9933,48.571,[DraggableScrollableSheet] Unclear assertion in the framework,Draggable scrollable controller is already attached to a sheet,,89214|110584|71914|99994|101114|89770|132289|131051|130668|86332
dense,178980,169475,1298,9965,47.481,"[tool_crash] StateError: Bad state: Could not determine run package name. Project path ""/home/jitesh/Work/packaged-food-analyzer/mobile/android/"" did not occur as package root in package config ""/home/jitesh/Work/packaged-food-analyzer/mobile/.dart_tool/pa",NPE in `DartBuild.build`,,172949|81448|63409|43055|57360|58312|6040|23519|64843|85107
dense,179784,176327,6,9993,48.651,Severe scroll lag on iOS Web when enabling semantics via SemanticsBinding.instance.ensureSemantics(),[MobileWeb] ScrollView with a Single Text  Widget and semantics Causes Scroll Jank,,57494|117714|166895|134309|101914|176327|90675|158697|88628|136701
dense,179855,161098,2,10000,32.481,flutter gpu has any plan to support export compute pipeline api,[Flutter GPU] add compute support,,144259|161098|73599|144265|150816|58197|111950|4304|159941|18208
dense,182075,122725,9,10073,54.505,Null check during text selection in startGlyphHeight,SelectableRegionState.startGlyphHeight / endGlyphHeight throws null,,78878|131844|104594|154486|113965|146282|141007|35544|122725|69001
dense,182582,182427,4,10092,42.175,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,149026|96708|172417|182427|175924|174256|87025|65021|108181|164283
dense,184325,107592,1,10155,47.849,[tool_crash] ArgumentError: Invalid argument(s): Uri org-dartlang-app:/web_plugin_registrant.dart must have scheme 'file:'.,[flutter_tools] ArgumentError during Hot restart,,107592|78518|69565|86320|178104|64843|81287|62571|180884|128186
dense,184533,163984,7,10166,48.784,[iOS 26.4] Intermittent EXC_BAD_ACCESS (code=50) in Dart VM JIT on physical devices — Flutter 3.41.6,Debug mode and hot reload fail on iOS 26 due to JIT restriction `error: mprotect failed: 13 (Permission denied)`,,162375|179078|89936|161153|71775|137060|163984|149885|39371|135208
dense,184607,90063,3529,10171,70.001,[Android] Getting ANR Related to character rendering in Android Only,TextField with lots of text can hang app,P2|a: text input,176779|182747|73342|161077|73685|27188|170632|71062|149894|128245
dense,184759,186134,,10181,41.037,Mac_mokey hot_mode_dev_cycle__benchmark is 3.00% flaky,Mac_mokey microbenchmarks is 2.02% flaky,P0|c: flake,127938|168048|168461|125957|135103|184757|183212|150494|180268|161657
dense,184839,189236,,10182,26.299,[AGP 9] Remove support for old AGP Dsl,Use Migrator Tool to Automatically Opt-in to newDsl in 3.50,P2|team-android|triaged-android,184406|177271|184413|49562|22719|34491|181383|139427|103929|135075
dense,185466,97253,31,10202,47.964,TextField inputAction changes do not get applied while TextField is focused,TextInputConnection updateConfig does not update action button,P2|a: text input|has reproducible steps,34309|28252|149748|70376|26415|20607|148530|182730|144598|95154
dense,185506,175562,1469,10203,51.957,[FATAL:flutter/impeller/display_list/canvas.cc(1421)] Check failed: back_texture. Context is valid:0,[Impeller] Impeller causes segfaults on older devices,P2|a: production|c: crash|e: impeller|engine|platform-android|team-engine|triaged-engine,19141|158955|149885|132552|155654|106177|50916|50410|21546|168358
dense,185731,186134,,10208,43.681,Mac_mokey run_release_test is 3.03% flaky,Mac_mokey microbenchmarks is 2.02% flaky,c: flake,168048|168461|185071|184759|184757|138067|107162|180268|150494|183212
dense,185811,185733,1,10210,45.564,Allow setting a custom mouse cursor for the scrollbar inside TextField,Add mouseCursor property to RawScrollbar and ScrollbarThemeData,,185733|87356|85863|80757|84114|101985|89750|183878|49047|66937
dense,186577,169470,14,10228,45.969,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",[linux] app freezes/crashes on startup (running on X11),a: desktop|c: crash|platform-linux|team-linux|triaged-linux,91216|72211|68459|124924|149885|149893|126033|156325|75025|138784
dense,186804,162196,2,10239,47.51,[tools] FlutterGeneratedPluginSwiftPackage deployment target not bumped during `flutter pub get`,[SwiftPM] Xcode build does not update the generated package's supported platforms,platform-ios|team-ios|tool|triaged-ios,165420|162196|24512|146442|172856|84954|133465|183978|110898|146913
dense,186806,186810,,10240,50.183,"Flutter 3.44.0: build appbundle fails after Gradle success with ""failed to strip debug symbols from native libraries"" on Windows","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,139925|13532|172351|129554|142514|31579|71637|90192|134131|152771
dense,186907,181383,9,10246,44.272,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,160922|132902|158583|176065|33762|171671|73888|70559|181383|164362
dense,186928,178988,2,10247,43.476,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|155154|108579|99618|121693|127205|127284|98343|115923
dense,187060,167720,3,10253,44.134,Adjusting TextField selection mangles text (iOS),[iOS Simulator] TextField adds spaces between characters when dragging cursor,,69202|154085|167720|98720|115702|104594|131936|64190|184744|129734
dense,187072,148443,2,10254,171.839,"[Impeller] Support compressed texture formats (BC, ETC2, ASTC) with a format capability query",[Impeller] Support rendering compressed texture formats / add capability to detect support.,c: new feature|e: impeller,123468|148443|181781|130924|135522|133101|160948|159941|135818|151240
dense,187076,186946,1,10255,43.283,[google_maps_flutter_web] HeatmapLayer runtime crash due to Google Maps JS SDK 3.65 deprecation/removal,[packages] Tree closed on heatmap removal,,186946|132150|127834|64197|23911|36274|105857|74902|99634|36234
dense,187078,186928,1,10256,49.804,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,186928|184644|178988|155154|108579|99618|121693|127284|127205|98343
dense,187116,103432,1,10260,43.532,[in_app_purchase_android] IllegalStateException: Reply already submitted on queryProductDetailsAsync with Billing SDK 7.1.1,[in_app_purchase] Fatal Exception: java.lang.IllegalStateException Reply already submitted,,103432|78542|111183|133331|57373|50861|130057|145206|176002|162440
dense,187150,180421,1,10262,48.113,flutter --version reports 0.0.0-unknown when run inside a git hook (inherited GIT_DIR overrides SDK detection),`flutter doctor` reports wrong channel/version when run from git hooks due to inherited git environment variables,,180421|142521|178160|97640|98020|28322|127891|164315|133585|115084
dense,187156,186136,28,10263,41.911,Mac tool_integration_tests_1_5 is 3.03% flaky,Linux tool_tests_commands is 2.00% flaky,P0|c: flake|team-tool,156962|153007|183220|149728|89557|121708|99861|118691|183212|150494
dense,187215,187214,1,10265,44.843,[tool_crash] _Exception,[tool_crash] _Exception,,187214|176095|154654|155067|174328|145417|88228|158955|170238|176079
dense,187230,181383,131,10267,45.678,from new Flutter 3.44:,[many] Flutter maintained plugins should support AGP 9.0,,186987|186907|132902|73888|158583|164362|171671|70559|33762|160922
dense,187239,181383,5,10268,34.746,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187230|186987|160922|181383|176065|158583|70559|171671|132902
dense,187266,187523,,10270,34.831,[AGP 9] Migrate a test to opt-in to Built-in Kotlin,[AGP 9] Update a test to Opt-in to Built-in Kotlin,team-android|triaged-android,186907|187230|187239|186987|160922|132902|176065|90798|33762|171671
dense,187327,181383,13,10274,44.983,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187239|186907|186987|187325|187230|187266|160922|176065|132902|158583
dense,187328,181383,28,10275,40.934,[google_maps_flutter] Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187239|186907|187327|187325|186987|187230|187266|23911|160922|30025
dense,187363,179126,1,10277,51.076,Asymmetric ClipRRect with BackdropFilter over PlatformView incorrectly rounds all 4 corners on iOS,Handle overlapping `ClipRRect` on platform views correctly,,179126|135326|127717|165983|144211|99691|119950|125947|17827|42053
dense,187374,186785,2,10278,36.468,Swift Package Manager integration,SwiftPM could not resolve package dependencies,,183978|186785|151504|47069|162196|94448|57083|78589|146913|84865
dense,187386,186296,6,10279,47.858,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32","[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32",waiting for response,159222|159239|166620|71218|106278|186296|155281|168141|178104|128186
dense,187422,187421,1,10281,44.517,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,187421|175924|174256|108181|172417|96708|73025|65021|164283|182427
dense,187444,175562,3,10283,47.192,[Impeller] Crash caused by FML_CHECK(back_texture) in canvas.cc,[Impeller] Impeller causes segfaults on older devices,,136561|137851|175562|185506|48871|73342|162375|149885|125389|171586
dense,187501,181907,1,10287,43.135,The Shift key has a stale key state issue on the Windows platform.,"[Windows] Shift key randomly gets stuck in a ""pressed down"" state forever when using TextFields",,181907|81079|184744|95479|86217|95888|69202|95158|122441|103520
dense,187503,176170,2,10288,49.071,"[tool_crash] ProcessException: An Application Control policy has blocked this file (at ../../runtime/bin/process_win.cc:577) Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551","[tool_crash] ProcessException: An Application Control policy has blocked this file.
 Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551",,182454|176170|90059|81287|84874|80418|78940|93597|180884|83107
dense,187566,186577,3,10292,49.213,[Linux] GNOME/wayland window errors,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",,112352|68459|186577|91216|138989|156325|124924|72211|93635|25324
dense,187664,181383,112,10295,41.941,Build appbundle failed,[many] Flutter maintained plugins should support AGP 9.0,,186907|187230|186987|187239|187328|187327|132902|187266|171671|73888
dense,187707,33615,1613,10296,38.054,CupertinoSheet state restoration not working on web,[web] implement PluginUtilities for flutter web,platform-web,57946|135728|102531|32670|144737|20229|22479|177412|56444|144324
dense,187724,186928,9,10300,45.431,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|108579|127205|127284|121693|99618|155154|186928|187078
dense,187840,180054,5,10303,44.409,[Impeller/Vulkan] ErrorDeviceLost and Vulkan fence failures on Mali-G52 MC2 (Moto G31),[Impeller] flutter app becames unresponsive with a black screen,,151240|177548|125519|183733|180054|138028|144205|160025|130558|142003
dense,187870,188336,,10304,46.796,"[iOS 27 Beta] Flutter apps using pre-UIScene iOS lifecycle fail to launch on iOS 27 with ""UIScene life cycle is required for apps built with this SDK""",[UIScene] Migrate flutter/flutter integration tests to UIScene lifecycle,platform-ios|team-ios,21367|125671|68943|87985|17934|4245|172864|51910|181378|170432
dense,187892,181383,48,10306,39.739,Flutter 3.44+ Deprecation Warning due to KGP,[many] Flutter maintained plugins should support AGP 9.0,,187230|187664|186907|187239|186987|187327|187712|187328|187266|187325
dense,187914,187631,1,10308,177.881,[tool_crash] TimeoutException,[tool_crash] TimeoutException,,187631|50887|60495|135552|92754|92634|91589|83793|106248|107901
dense,187973,102994,86,10311,46.128,[tool_crash] RPCError,[flutter_tools] RPCError at new _OutstandingRequest at package:vm_service/src/vm_service.dart,,154979|151051|158973|89459|162151|131595|111970|173247|158070|105400
dense,187977,178777,1,10312,54.976,"`flutter upgrade` changes `objective_c` version in `pubspec.lock`, forcing to use `--force` option at next upgrade",flutter master branch shows repeated local changes in pubspec.lock after every upgrade,P2|team-tool|tool|triaged-tool,178777|89752|15613|84954|137439|164315|160529|169081|25220|74187
dense,188000,181383,4,10314,36.324,[camera] Update camera plugin to support camera_android_camerax 0.7.2+1 for Built-in Kotlin support,[many] Flutter maintained plugins should support AGP 9.0,,94999|51991|120776|181383|98798|28871|120745|110378|60988|91413
dense,188001,146913,1,10315,29.93,path_provider support Swift Package Manager,[path_provider_foundation] Add Swift Package Manager compatibility to path_provider_foundation,,146913|183978|187330|10654|162196|186785|144400|187710|187374|186804
dense,188149,187882,2,10321,31.821,[tool_crash] String: <168 characters>,[tool_crash] String: <231 characters>,,155067|187882|183431|187214|176079|187215|158955|154654|176095|174328
dense,188157,152391,4,10322,47.663,Failed assertion on keypress `!_pressedKeys.containsKey(event.physicalKey)`,App throws error `Failed assertion: line 505 pos 16: '!_pressedKeys.containsKey(event.physicalKey)'` when pressing SHIFT key using PDA keyboard,,95888|163704|109598|152391|108694|80762|76117|111070|94005|122441
dense,188158,108848,139,10323,47.091,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|154654|170238|172387|145417|187214|187215|88228|78099|174328
dense,188309,68958,5,10328,26.729,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,128010|101357|94279|108180|68958|184560|96167|100485|103822|168141
dense,188371,188296,13,10336,48.946,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187724|155154|184644|187078|186928|99618|178988|108579|102879|121693
dense,188493,155977,13,10344,50.35,[macOS] Raster thread permanently wedges in CAMetalLayer when backgrounded app loses host display,Flutter macOS desktop app freezes after switching applications using Mission Control.,a: desktop|platform-macos|team-macos,37676|167392|75566|153926|141913|116499|137266|127384|80487|182743
dense,188608,186810,1,10347,46.767,[Tool] Release app bundle failed to strip debug symbols from native libraries on Windows (NDK 28),"Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,186810|186806|139925|181766|24093|14986|172351|31579|18301|119220
dense,188656,108848,87,10350,46.435,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,188158|176095|154654|170238|145417|172387|78099|187214|187215|88228
dense,188687,188296,3,10352,47.189,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187078|186928|188296|187724|184644|188371|178988|155154|108579|99618
dense,188839,130128,1,10356,40.231,[in_app_purchase_android] Support Google Play obfuscated profile ID in purchase params,[in_app_purchase] does not support passing ObfuscatedProfileId to BillingFlowParams,,130128|78542|111081|133331|110986|111368|75204|130057|159638|187649
dense,188858,183725,1,10357,52.872,[vector_graphics] VectorGraphic >= 1.1.19 - Widget is not respecting width/height from svgfile.,[vector_graphics] SVG size regression in version 1.1.20 - SVGs render too big,,183725|179432|158710|139904|158784|118941|158791|158811|158639|158655
dense,188859,177314,1071,10358,43.486,`ensureSemantics()` breaks `Tap*Details` emitted from `GestureDetector` on mouse click on web,When ensureSemantics is On can't click on RadioListTile secondary item,,129577|126051|120825|45893|121804|114965|124193|101408|118595|119399
dense,188981,187999,1,10362,46.411,flutter analyze does not run first-party analyzer plugins (analysis_server_plugin) that dart analyze runs,flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,187999|12726|36263|147330|174503|114240|5777|87517|32119|5921
dense,188983,144999,2,10363,48.173,"[Android]While using VS Code, my application always stuck at the launching page on real devices.","When debugging on Nubia devices, `flutter` gets stuck at ""Waiting for VM Service port to be available...""",,36061|144999|98850|9638|113824|84069|170211|170634|24093|77520
dense,189034,187999,2,10366,46.221,"flutter analyze does not report analysis_server_plugin diagnostics, while dart analyze does",flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,188981|187999|12726|36263|147330|114240|174503|5777|13646|87517
dense,189059,181771,1,10367,34.695,Tests freezes on flutter initialization,`flutter test` (Integration Tests) on iOS simulator sometimes never starts test execution after build,platform-ios|team-ios|tool,181771|97135|170211|181480|54431|187785|82449|185384|105595|157347
dense,189133,187712,1,10368,45.168,[AGP 9] android.builtInKotlin=true fails for plugins that never applied KGP — detectApplyingKotlinGradlePlugin auto-applies kotlin-android unconditionally,[AGP 9] Add Support To Enable Built-in Kotlin,P1|team-android|triaged-android,187712|186907|187892|187239|187327|187266|160922|187664|187230|186987
dense,189186,109381,11,10371,45.385,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Provide a way to record a video in landscape when device orientation is locked to portrait,p: camera|package,111063|104702|38069|117981|140157|143288|120534|180499|28180|161587
dense,189186,111063,1,10371,49.909,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Camera preview does not keep the same orientation as the app,P2|p: camera|package|platform-ios|team-ios|triaged-ios,111063|104702|38069|117981|140157|143288|120534|180499|28180|161587
dense,189217,169810,1,10372,46.252,"""Edge-to-edge may not display for all users"" in Play Console on flutter 3.44.5","""Edge-to-edge may not display for all users"" in Google Play Console",,169810|167270|155663|175830|15107|87846|55275|97041|9903|45613
dense,189249,186810,2,10375,44.043,"flutter build appbundle fails with ""Release app bundle failed to strip debug symbols"" on NDK 29 with externalNativeBuild (CMake)","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,188608|186810|186806|172351|43344|63454|175968|181766|59635|143778
dense,189422,162196,12,10381,41.226,FlutterGeneratedPluginSwiftPackage is generated with iOS Deployment Target 13.0 even though Firebase Swift Packages require iOS 15.0,[SwiftPM] Xcode build does not update the generated package's supported platforms,,186804|165420|24512|32400|187710|41383|148411|186785|110898|183978
dense,189436,185133,1,10383,176.179,[tool_crash] _TypeError: (#0      ResidentHandlers.debugToggleProfileWidgetBuilds (package:flutter_tools/src/resident_runner.dart:885:62)),[tool_crash] _TypeError: (#0      ResidentHandlers.debugDumpApp (package:flutter_tools/src/resident_runner.dart:719:62)),waiting for response,185133|155420|181944|60495|59757|50887|115667|92754|92634|91589
dense,189471,189275,54,10384,43.952,[web] Benchmark regression in web_benchmarks_ddc_hot_reload (bench_card_infinite_scroll_backward.canvaskit.drawFrameDuration.average) after Chrome 145 roll,web_canvaskit_tests postsubmits recently became very flaky due to timeouts,team-web,162677|73176|155850|47842|48247|32387|151263|67054|21393|6809
dense,189654,183957,8,10393,46.912,[tool_crash] FormatException,[tool_crash] FormatException when running with local engine on simulator,,159033|175301|174821|176165|167298|39517|80684|183957|83592|81666
