method,query_issue,target_issue,target_rank,candidate_count,latency_ms,query_title,target_title,shared_labels,top_issue_numbers
hybrid,149406,148983,22,8497,6673.389,UniqueKey().toString() behaves differently in debug and release mode,"`ValueKey<T>(..).toString()` doesn't work in `Release` mode, gives response as `Instance of 'ValueKey<T>'` in `3.22.0` and `3.22.1`",,138784|145353|130927|116875|66464|137134|101931|80104|115256|63144
hybrid,149550,143391,4,8500,6643.263,"[tool_crash] ProcessException: Failed to find ""D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path. Command: D:\Flutter\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,144620|144618|145692|143391|76676|58312|61547|81287|149313|80418
hybrid,149805,148867,1,8514,6657.65,[3.22.0] [IOS] Can't open keyboard when clicking TextFormField,Unable to focus on TextField or open the keyboard again after side pop from another screen,,148867|140141|148192|130652|137619|96766|94140|125476|123338|137677
hybrid,150616,146994,2,8562,6743.479,Expose controller and focus node to AutoComplete widget,Support focusNode and textEditingController parameters for Autocomplete (as passthrus to RawAutocomplete),,78179|146994|139266|95154|131563|94057|61076|98104|78878|129734
hybrid,151405,98066,28,8610,6921.089,"[tool_crash] FileSystemException: Creation failed, OS Error: The specified file or directory could not be found., errno = 2","[flutter_tools] FileSystemException: Creation failed, path = 'C:\path' (OS Error: The system cannot find the file specified. , errno = 2)",,128186|147093|141866|111796|114891|130889|127284|130719|132889|127205
hybrid,152235,137167,43,8650,7083.187,"[tool_crash] FileSystemException: Cannot open file, OS Error: The system cannot find the file specified., errno = 2",[flutter_tools] PathNotFoundException for flutter_version_check.stamp,,149146|147093|130719|129707|128186|86320|140585|138583|130889|145535
hybrid,153347,109379,1,8705,7019.518,VideoPlayerController Does not send headers when ran from Web on a request requiring CORS,[video_player] Support video that's downloaded using XHR/fetch on Web,,109379|139444|148647|124998|143203|127833|51125|45341|80039|29763
hybrid,153712,153036,1,8724,6861.368,Transform.rotate changes location of Icon on IOS but works as expected on android,Icon matchTextDirection not work with rtl while using impeller,,153036|149177|134608|146314|151060|150346|151391|149805|153114|127657
hybrid,154236,86584,38,8748,6851.494,[Web] The selected `ListTile` is not clipped by parent `Container` with `Clip.hardEdge`,ListView background overflows from parent Container,,152832|118995|127794|125619|144611|138219|140603|139886|105419|152974
hybrid,154351,151058,1,8755,6881.541,[interactive_media_ads] Web support ,[interactive_media_ads] Support Interactive Media Ads (IMA) in Flutter Web,,151058|79786|26139|34848|8098|13756|58382|97104|43077|14839
hybrid,154519,14288,214,8764,6899.663,Visible line appears on Container edges despite borderWidth set to 0.0,Antialiasing behaviour when same-colour ,,147747|104901|138219|153005|112629|131543|145667|137146|152832|146314
hybrid,154654,73743,380,8772,6876.649,[tool_crash] HttpException,[tool_crash] unhandled HttpException when connecting to devtools/page/ for Chrome device,,149313|135552|130719|117676|138583|126335|153088|151051|136439|140585
hybrid,155067,108812,14,8796,6997.479,[tool_crash] String: <57 characters>,[tool_crash] String: <57 characters>,,154708|154654|117676|154979|152921|153088|151051|149313|91378|122975
hybrid,155205,59312,3,8802,6973.08,"[tool_crash] ProcessException: Process exited abnormally with exit code 1:FAILURE: Build failed with an exception.* What went wrong:Cannot locate tasks that match 'app:tasks' as project 'app' not found in root project 'android'.* Try:> Run gradlew projects to get a list of available projects.> Run with --stacktrace option to get the stack trace.> Run with --info or --debug option to get more log output.> Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 4s Command: C:\Users\KimoStore\newtask\android\gradlew.bat, OS error code: 1","[tool_crash] ProcessException: Process exited abnormally:FAILURE: Build failed with an exception.* What went wrong:Project 'app' not found in root project 'android'.* Try:Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights.* Get more help at https://help.gradle.orgBUILD FAILED in 0s Command: /Users/bhavneetsingh/Documents/android/gradlew, OS error code: 1",,88771|104384|59312|150177|155154|125739|136180|106850|153414|118494
hybrid,155900,53229,2,8844,7021.36,"I can set the startup icon for Android, iOS, Windows, and MacOS, as shown in the picture. However, I can't find a place to set the startup icon for the Linux desktop application.",[Proposal] Icon support Linux desktop application,,155357|53229|17020|154594|134287|153621|135903|150140|139869|127586
hybrid,156208,143696,1,8861,7071.732,"Flutter broken after run ""flutter pub cache clean"" in flutter 3.24.3",Failed running `flutter doctor` after upgrading to the latest SDK version,,143696|97061|141866|83107|34703|80418|89452|84874|100282|90059
hybrid,157347,150131,9,8916,7096.815," SocketException: Send failed (OS Error: No route to host, errno = 65) during flutter run.","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156624|147149|155465|156469|156310|155643|103822|73743|150131|156320
hybrid,158070,154903,27,8949,7040.076,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,154979|154654|151051|149313|138583|130719|140585|123388|153088|148115
hybrid,158140,150131,8,8954,7019.679,"[tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65","On macOS Sequoia - [tool_crash] SocketException: Send failed, OS Error: No route to host, errno = 65",,156310|157782|155465|155643|156624|156469|156320|150131|157347|152355
hybrid,158973,101962,17,9019,7093.461,[tool_crash] RPCError,"[tool_crash] RPCError Oops; flutter has exited unexpectedly: ""_flutter.screenshotSkp: (-32000) Could not capture SKP screenshot."".",,154979|158070|131595|151051|148115|111970|89459|141774|141010|149313
hybrid,159033,98905,23,9025,7087.332,[tool_crash] FormatException,[tool_crash] FormatException,,158070|138583|154654|155154|129707|130719|123418|123388|80684|154979
hybrid,159222,145028,167,9039,7102.239,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process., errno = 32","[flutter_tools] PathAccessException deleting files under build\app\intermediates because file ""is being used by another process""",,106278|147093|130719|96549|115838|132889|128186|108181|65719|153414
hybrid,159687,154903,23,9067,7097.757,[tool_crash] RPCError,RPCError: getVM: (-32000) Service connection disposed,,158070|158973|154979|131595|148115|151051|159033|154708|155067|108343
hybrid,160175,22771,2,9086,7119.971,build iOS apps on Linux,"Support build, run and debug iOS under Linux",,791|22771|56511|8867|97179|104057|103396|139312|40407|1737
hybrid,160737,150691,1,9118,7250.773,[pigeon] Make generated Swift classes and protocols public,[pigeon] Make generated Swift classes and protocols optionally public for framework integration,,150691|112226|115906|67460|147283|140938|131198|97832|50204|125031
hybrid,160861,81804,57,9127,7118.897,[video_player] Initialization failure,"[video_player] PlatformException VideoError, MediaCodecVideoRenderer error, `format_supported=NO_EXCEEDS_CAPABILITIES`",,139869|153535|155357|148647|146416|147321|160227|160270|139444|154594
hybrid,161080,143391,7,9142,7111.032,"[tool_crash] ProcessException: Failed to find ""/Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime"" in the search path. Command: /Users/sivanagasai/development/flutter/bin/cache/dart-sdk/bin/dartaotruntime, OS error code: 0","[flutter_tools] ProcessException: Failed to find ""C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe"" in the search path",,158053|145692|149550|144620|144618|152921|143391|76676|58312|158955
hybrid,161507,154162,2,9165,7157.723,Any Flutter app doesn't' work when it is in chrome mobile with desktop mode enabled,Flutter Web: Google Chrome desktop mode shows blank page in portrait,,154296|154162|53247|71800|58432|126071|103330|74082|67647|148228
hybrid,162151,126362,132,9207,7218.801,[tool_crash] RPCError,[flutter_tools] Unexpected null value in AppInspector.jsEvaluate in dwds,,154979|151051|131595|158070|158973|159687|160964|149313|135552|161494
hybrid,162237,162204,869,9212,7222.42,Attempting to change channel bricks installation (Windows),[Beta] flutter upgrade has broken flutter command,,67335|159045|144140|155663|57265|14884|134334|161428|82354|27175
hybrid,164180,162098,2,9292,7287.356,TabBar  indicator issue,TabBar broken animation,,160159|162098|148228|148192|79226|153114|151060|48000|115917|150346
hybrid,166073,104989,4,9383,7418.453,Issue with clang++ and compiler not being found on fresh install of flutter,[Proposal] Support $CXX environment variable,,95794|79045|99939|104989|115910|127077|109060|127744|79949|72211
hybrid,168631,30701,4,9509,7486.105,Please Add the Multi-Window feature for desktop App,Support multiple windows for desktop shells,,144282|95076|110055|30701|115611|35581|37507|112352|128983|42090
hybrid,168723,102560,8,9513,7513.541,there's no native way to use material symbols like icon or icon data,Support Material Symbols ,,99973|156552|108254|126670|62557|52360|141553|102560|4494|60034
hybrid,169006,141010,1,9535,7429.265,SessionNotCreatedException thrown from `flutter drive` command,[tool_crash] SessionNotCreatedException,,141010|152367|54802|97307|166620|121859|111796|164091|78716|152130
hybrid,169342,139427,11,9551,7413.396,flutter using old ndkVersion,Use the default NDK version from AGP,,159199|45613|161612|44530|53625|103744|15804|100851|60793|86902
hybrid,171072,167808,4,9628,7505.588,Links to BoxShape do not work on BoxDecoration documentation page,[docs] Broken links for enum options,d: api docs,19266|92153|7293|167808|48637|31312|54956|89879|4884|82616
hybrid,171687,171402,2,9656,7546.518,Chrome-build does not render anything,Flutter web not rendering the UI on latest Chrome,,81292|171402|137146|130927|164626|154162|152974|154795|154296|101931
hybrid,173121,156692,10,9735,7689.34,[tool_crash] StateError: Bad state: Stream has already been listened to.,"When connecting to device, `StateError: Bad sate: Stream has already been listened to`",,171347|158070|172387|171360|154979|154654|160964|152235|164283|156692
hybrid,175099,158961,1,9821,7808.868,[iOS] Tap interactions not working on iOS 26 for webview_flutter,Tap interactions not working on iOS 18.2 beta for webview_flutter 4.10.0,P1|platform-ios|team-ios|triaged-ios,158961|129577|138845|146484|76482|173983|167622|129108|87031|149178
hybrid,175924,174256,1,9843,7870.009,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,174256|96708|172417|108181|175743|149026|164283|129707|65021|73025
hybrid,176182,150536,4,9856,7621.266,"Looking forward to official support for Harmony OS, continuing the original aspiration of growing Flutter~",Does flutter have any plans to be compatible with HarmonyOS in the future,r: duplicate,141934|121375|63619|150536|52813|110964|4265|81326|172928|139312
hybrid,176260,119473,1,9859,7649.172,"Flutter iPad programmatic orientation change fails when ""requires full screen"" option disabled in Xcode in [iPadOS 26]",Flutter: problem with SystemChrome.setPreferredOrientations when I use it with an iPad - and error with iOS 16,,119473|116711|32968|74453|126196|93650|120534|140157|121122|149177
hybrid,177581,175099,983,9910,7675.269,Buttons or checkbox not working in IOS after opening dialog,[iOS] Tap interactions not working on iOS 26 for webview_flutter,,149805|150020|155768|169756|156801|160632|153036|148867|148228|167174
hybrid,178145,140603,11,9933,7759.329,[DraggableScrollableSheet] Unclear assertion in the framework,Draggable scrollable controller is already attached to a sheet,,132289|160230|110584|83262|171422|89214|131401|71914|99799|156325
hybrid,178980,169475,3,9965,7730.761,"[tool_crash] StateError: Bad state: Could not determine run package name. Project path ""/home/jitesh/Work/packaged-food-analyzer/mobile/android/"" did not occur as package root in package config ""/home/jitesh/Work/packaged-food-analyzer/mobile/.dart_tool/pa",NPE in `DartBuild.build`,,172949|63409|169475|70825|175743|81448|85107|113207|138458|116057
hybrid,179784,176327,1,9993,7715.661,Severe scroll lag on iOS Web when enabling semantics via SemanticsBinding.instance.ensureSemantics(),[MobileWeb] ScrollView with a Single Text  Widget and semantics Causes Scroll Jank,,176327|177225|177492|134309|168788|163999|57494|170325|157439|146314
hybrid,179855,161098,1,10000,7701.178,flutter gpu has any plan to support export compute pipeline api,[Flutter GPU] add compute support,,161098|144265|144259|142415|111950|150816|159941|73599|58197|18208
hybrid,182075,122725,4,10073,7885.911,Null check during text selection in startGlyphHeight,SelectableRegionState.startGlyphHeight / endGlyphHeight throws null,,160159|151060|148228|122725|169001|153114|179527|148192|22738|143284
hybrid,182582,182427,3,10092,7792.61,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,175924|172417|182427|174256|96708|108181|149026|129707|65021|87025
hybrid,184325,107592,8,10155,7869.575,[tool_crash] ArgumentError: Invalid argument(s): Uri org-dartlang-app:/web_plugin_registrant.dart must have scheme 'file:'.,[flutter_tools] ArgumentError during Hot restart,,136439|182427|176095|182454|177368|172387|181944|107592|176132|176170
hybrid,184533,163984,7,10166,7833.83,[iOS 26.4] Intermittent EXC_BAD_ACCESS (code=50) in Dart VM JIT on physical devices — Flutter 3.41.6,Debug mode and hot reload fail on iOS 26 due to JIT restriction `error: mprotect failed: 13 (Permission denied)`,,135208|150967|162375|89936|183322|179078|163984|183321|181480|137060
hybrid,184607,90063,4387,10171,7877.303,[Android] Getting ANR Related to character rendering in Android Only,TextField with lots of text can hang app,P2|a: text input,176779|182747|149894|168734|149893|179375|149885|148228|149887|158425
hybrid,184759,186134,,10181,7824.576,Mac_mokey hot_mode_dev_cycle__benchmark is 3.00% flaky,Mac_mokey microbenchmarks is 2.02% flaky,P0|c: flake,184757|168048|156962|168461|153007|158558|150494|127938|183220|183212
hybrid,184839,189236,,10182,7862.604,[AGP 9] Remove support for old AGP Dsl,Use Migrator Tool to Automatically Opt-in to newDsl in 3.50,P2|team-android|triaged-android,184406|184413|139427|181383|177271|22719|49562|119166|160922|172571
hybrid,185466,97253,104,10202,7920.347,TextField inputAction changes do not get applied while TextField is focused,TextInputConnection updateConfig does not update action button,P2|a: text input|has reproducible steps,182730|156801|149805|34309|157671|166642|167720|173904|160159|182747
hybrid,185506,175562,37,10203,8028.666,[FATAL:flutter/impeller/display_list/canvas.cc(1421)] Check failed: back_texture. Context is valid:0,[Impeller] Impeller causes segfaults on older devices,P2|a: production|c: crash|e: impeller|engine|platform-android|team-engine|triaged-engine,185324|149885|149893|149887|155654|176779|136234|106009|112542|169470
hybrid,185731,186134,,10208,7859.33,Mac_mokey run_release_test is 3.03% flaky,Mac_mokey microbenchmarks is 2.02% flaky,c: flake,168048|185071|184757|184759|168461|107162|156962|183212|150494|153007
hybrid,185811,185733,1,10210,7969.367,Allow setting a custom mouse cursor for the scrollbar inside TextField,Add mouseCursor property to RawScrollbar and ScrollbarThemeData,,185733|87356|80757|104594|115702|157252|131936|183878|99724|59325
hybrid,186577,169470,5,10228,7917.102,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",[linux] app freezes/crashes on startup (running on X11),a: desktop|c: crash|platform-linux|team-linux|triaged-linux,91216|183431|182940|72211|169470|68964|68459|178104|124924|72987
hybrid,186804,162196,2,10239,8187.317,[tools] FlutterGeneratedPluginSwiftPackage deployment target not bumped during `flutter pub get`,[SwiftPM] Xcode build does not update the generated package's supported platforms,platform-ios|team-ios|tool|triaged-ios,165420|162196|186785|184460|183978|186499|86666|74187|56935|138639
hybrid,186806,186810,,10240,8127.48,"Flutter 3.44.0: build appbundle fails after Gradle success with ""failed to strip debug symbols from native libraries"" on Windows","Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,172351|186785|126971|150177|45970|175968|47060|13532|171511|14986
hybrid,186907,181383,1,10246,8052.906,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,181383|160922|176065|171671|132902|33762|137645|146097|70559|164896
hybrid,186928,178988,2,10247,7926.539,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,184644|178988|155154|127284|170648|108579|127205|98343|121693|115923
hybrid,187060,167720,1,10253,7971.705,Adjusting TextField selection mangles text (iOS),[iOS Simulator] TextField adds spaces between characters when dragging cursor,,167720|185466|160159|148228|98720|157920|154085|129734|115702|131936
hybrid,187072,148443,1,10254,7955.746,"[Impeller] Support compressed texture formats (BC, ETC2, ASTC) with a format capability query",[Impeller] Support rendering compressed texture formats / add capability to detect support.,c: new feature|e: impeller,148443|123468|159941|181781|133101|130924|160948|166175|151240|158389
hybrid,187076,186946,1,10255,7981.248,[google_maps_flutter_web] HeatmapLayer runtime crash due to Google Maps JS SDK 3.65 deprecation/removal,[packages] Tree closed on heatmap removal,,186946|132150|127834|105857|145410|36234|64197|110327|146547|55506
hybrid,187078,186928,1,10256,8101.547,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,186928|184644|178988|170648|127284|155154|98343|127205|108579|115923
hybrid,187116,103432,1,10260,7978.506,[in_app_purchase_android] IllegalStateException: Reply already submitted on queryProductDetailsAsync with Billing SDK 7.1.1,[in_app_purchase] Fatal Exception: java.lang.IllegalStateException Reply already submitted,,103432|50861|78542|111183|133331|178835|114265|33866|24435|75204
hybrid,187150,180421,1,10262,8017.773,flutter --version reports 0.0.0-unknown when run inside a git hook (inherited GIT_DIR overrides SDK detection),`flutter doctor` reports wrong channel/version when run from git hooks due to inherited git environment variables,,180421|178160|142521|104901|20727|98020|28322|97640|127891|164315
hybrid,187156,186136,19,10263,7966.496,Mac tool_integration_tests_1_5 is 3.03% flaky,Linux tool_tests_commands is 2.00% flaky,P0|c: flake|team-tool,156962|153007|183220|149728|151217|158558|157430|140861|118691|179980
hybrid,187215,187214,1,10265,7969.02,[tool_crash] _Exception,[tool_crash] _Exception,,187214|176095|172387|174328|88228|154654|184325|78099|176132|186296
hybrid,187230,181383,6,10267,7936.376,from new Flutter 3.44:,[many] Flutter maintained plugins should support AGP 9.0,,186987|186907|132902|171671|73888|181383|164896|146097|184736|159729
hybrid,187239,181383,4,10268,8063.449,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187230|186987|181383|160922|171671|177685|176065|70559|132902
hybrid,187266,187523,,10270,7990.168,[AGP 9] Migrate a test to opt-in to Built-in Kotlin,[AGP 9] Update a test to Opt-in to Built-in Kotlin,team-android|triaged-android,186907|187239|187230|186987|160922|181383|132902|176065|112226|62880
hybrid,187327,181383,7,10274,8039.314,Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,186907|187239|187230|186987|187325|187266|181383|160922|176065|177685
hybrid,187328,181383,9,10275,7973.085,[google_maps_flutter] Migrate Plugin to Built-in Kotlin,[many] Flutter maintained plugins should support AGP 9.0,,187327|186907|187239|187230|186987|187325|187266|160922|181383|177685
hybrid,187363,179126,1,10277,8046.044,Asymmetric ClipRRect with BackdropFilter over PlatformView incorrectly rounds all 4 corners on iOS,Handle overlapping `ClipRRect` on platform views correctly,,179126|159590|132936|165422|154303|127717|144211|165983|99691|133910
hybrid,187374,186785,2,10278,7947.959,Swift Package Manager integration,SwiftPM could not resolve package dependencies,,183978|186785|148424|57083|151504|146913|94448|162196|148002|175320
hybrid,187386,186296,1,10279,8113.674,"[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32","[tool_crash] FileSystemException: Cannot open file, OS Error: The process cannot access the file because it is being used by another process, errno = 32",waiting for response,186296|159222|180353|166620|106278|147093|175924|130719|178104|159239
hybrid,187422,187421,1,10281,7976.572,"[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null","[tool_crash] FileSystemException: Failed to decode data using encoding 'utf-8', null",,187421|174256|182427|172417|175924|108181|96708|182582|187386|180353
hybrid,187444,175562,17,10283,8017.66,[Impeller] Crash caused by FML_CHECK(back_texture) in canvas.cc,[Impeller] Impeller causes segfaults on older devices,,185506|100681|185324|43844|104163|90478|48871|176779|179375|73342
hybrid,187501,181907,1,10287,8083.702,The Shift key has a stale key state issue on the Windows platform.,"[Windows] Shift key randomly gets stuck in a ""pressed down"" state forever when using TextFields",,181907|95479|81079|184744|178483|128565|132825|129734|103520|179851
hybrid,187503,176170,2,10288,8104.815,"[tool_crash] ProcessException: An Application Control policy has blocked this file (at ../../runtime/bin/process_win.cc:577) Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551","[tool_crash] ProcessException: An Application Control policy has blocked this file.
 Command: C:\flutter\bin\cache\dart-sdk\bin\dartaotruntime.exe, OS error code: 4551",,182454|176170|158053|149550|170359|152921|144620|144618|172070|145692
hybrid,187566,186577,1,10292,7967.919,[Linux] GNOME/wayland window errors,"[windowing][linux] RegularWindowController crashes on X11 with GLX BadAccess (error_code 10, minor_code 26)",,186577|25324|182940|176554|181034|178104|156325|183431|138989|132289
hybrid,187664,181383,15,10295,8000.931,Build appbundle failed,[many] Flutter maintained plugins should support AGP 9.0,,187230|186987|186907|187327|187239|187328|187325|186810|187266|186806
hybrid,187707,33615,608,10296,8051.539,CupertinoSheet state restoration not working on web,[web] implement PluginUtilities for flutter web,platform-web,144737|57946|72453|102531|177412|32670|182267|169390|134344|11859
hybrid,187724,186928,4,10300,7920.588,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187078|178988|184644|186928|170648|155154|121693|127284|127205|108579
hybrid,187840,180054,2,10303,7994.932,[Impeller/Vulkan] ErrorDeviceLost and Vulkan fence failures on Mali-G52 MC2 (Moto G31),[Impeller] flutter app becames unresponsive with a black screen,,147747|180054|104901|160025|154519|151240|130558|183733|177548|158118
hybrid,187870,188336,,10304,7963.612,"[iOS 27 Beta] Flutter apps using pre-UIScene iOS lifecycle fail to launch on iOS 27 with ""UIScene life cycle is required for apps built with this SDK""",[UIScene] Migrate flutter/flutter integration tests to UIScene lifecycle,platform-ios|team-ios,186785|186804|187078|176327|186810|140965|135208|186928|163999|119674
hybrid,187892,181383,13,10306,7981.791,Flutter 3.44+ Deprecation Warning due to KGP,[many] Flutter maintained plugins should support AGP 9.0,,187230|187664|186987|186907|187327|187239|187328|187712|187325|187266
hybrid,187914,187631,1,10308,7956.045,[tool_crash] TimeoutException,[tool_crash] TimeoutException,,187631|135552|149313|176095|177368|172387|171360|176132|185133|181944
hybrid,187973,102994,216,10311,7998.88,[tool_crash] RPCError,[flutter_tools] RPCError at new _OutstandingRequest at package:vm_service/src/vm_service.dart,,158973|154979|162151|158070|131595|173247|159687|151051|161494|187882
hybrid,187977,178777,1,10312,8012.495,"`flutter upgrade` changes `objective_c` version in `pubspec.lock`, forcing to use `--force` option at next upgrade",flutter master branch shows repeated local changes in pubspec.lock after every upgrade,P2|team-tool|tool|triaged-tool,178777|74393|79949|173904|141703|89752|74187|104901|173257|69516
hybrid,188000,181383,1,10314,7988.568,[camera] Update camera plugin to support camera_android_camerax 0.7.2+1 for Built-in Kotlin support,[many] Flutter maintained plugins should support AGP 9.0,,181383|187523|187239|76039|187266|187892|51991|112658|187664|187325
hybrid,188001,146913,1,10315,7994.184,path_provider support Swift Package Manager,[path_provider_foundation] Add Swift Package Manager compatibility to path_provider_foundation,,146913|183978|146369|187499|187330|187374|146921|186785|162196|151504
hybrid,188149,187882,3,10321,7979.875,[tool_crash] String: <168 characters>,[tool_crash] String: <231 characters>,,155067|183431|187882|154654|174328|176095|187214|108812|158955|172387
hybrid,188157,152391,9,10322,7998.893,Failed assertion on keypress `!_pressedKeys.containsKey(event.physicalKey)`,App throws error `Failed assertion: line 505 pos 16: '!_pressedKeys.containsKey(event.physicalKey)'` when pressing SHIFT key using PDA keyboard,,167992|163704|111070|109902|109598|94005|117901|157240|152391|130651
hybrid,188158,108848,590,10323,8065.375,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|174328|172387|187882|187915|187914|170238|187631|154654|149313
hybrid,188309,68958,9,10328,8500.011,"[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2","[tool_crash] FileSystemException: Cannot open file, OS Error: No such file or directory, errno = 2",,164448|128010|101357|96167|94279|83601|86320|141866|68958|122692
hybrid,188371,188296,3,10336,8388.097,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,186928|187078|188296|187724|184644|170648|178988|155154|127284|121693
hybrid,188493,155977,3,10344,9043.119,[macOS] Raster thread permanently wedges in CAMetalLayer when backgrounded app loses host display,Flutter macOS desktop app freezes after switching applications using Mission Control.,a: desktop|platform-macos|team-macos,37676|75566|155977|133260|116499|153926|48399|134573|167392|60016
hybrid,188608,186810,1,10347,8853.146,[Tool] Release app bundle failed to strip debug symbols from native libraries on Windows (NDK 28),"Flutter 3.44.0: appbundle release fails with ""Release app bundle failed to strip debug symbols from native libraries""",,186810|186806|88771|156208|187664|155205|172351|118261|39424|39684
hybrid,188656,108848,586,10350,7979.17,[tool_crash] DartDevelopmentServiceException,[flutter_tools] DartDevelopmentServiceException in DartDevelopmentServiceImpl.startService(),,176095|188158|174328|172387|187214|187914|187915|187503|154654|187882
hybrid,188687,188296,2,10352,8094.73,"[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17","[tool_crash] FileSystemException: Cannot create link, OS Error: File exists, errno = 17",,187078|188296|186928|188371|187724|184644|178988|170648|155154|127284
hybrid,188839,130128,1,10356,8018.323,[in_app_purchase_android] Support Google Play obfuscated profile ID in purchase params,[in_app_purchase] does not support passing ObfuscatedProfileId to BillingFlowParams,,130128|187649|110986|78542|75204|130057|111368|133331|111081|159638
hybrid,188858,183725,12,10357,7974.7,[vector_graphics] VectorGraphic >= 1.1.19 - Widget is not respecting width/height from svgfile.,[vector_graphics] SVG size regression in version 1.1.20 - SVGs render too big,,179432|184564|156461|182747|139904|129552|149177|153036|184239|160159
hybrid,188859,177314,531,10358,7997.494,`ensureSemantics()` breaks `Tap*Details` emitted from `GestureDetector` on mouse click on web,When ensureSemantics is On can't click on RadioListTile secondary item,,187214|180462|181231|179784|168788|176327|177225|172387|182730|182267
hybrid,188981,187999,1,10362,8082.94,flutter analyze does not run first-party analyzer plugins (analysis_server_plugin) that dart analyze runs,flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,187999|12726|36263|174503|5777|32119|114240|181284|5921|2554
hybrid,188983,144999,2,10363,8050.127,"[Android]While using VS Code, my application always stuck at the launching page on real devices.","When debugging on Nubia devices, `flutter` gets stuck at ""Waiting for VM Service port to be available...""",,188656|144999|187214|186810|188311|182743|172387|183733|176095|180353
hybrid,189034,187999,2,10366,8006.047,"flutter analyze does not report analysis_server_plugin diagnostics, while dart analyze does",flutter analyze (CLI) does not report new-system analyzer plugin diagnostics that dart analyze reports,,188981|187999|12726|174503|36263|114240|32119|18648|5777|147330
hybrid,189059,181771,1,10367,8023.983,Tests freezes on flutter initialization,`flutter test` (Integration Tests) on iOS simulator sometimes never starts test execution after build,platform-ios|team-ios|tool,181771|144999|97135|54431|170211|111167|96172|187785|188983|105595
hybrid,189133,187712,7,10368,8018.295,[AGP 9] android.builtInKotlin=true fails for plugins that never applied KGP — detectApplyingKotlinGradlePlugin auto-applies kotlin-android unconditionally,[AGP 9] Add Support To Enable Built-in Kotlin,P1|team-android|triaged-android,181383|187664|187892|187230|186987|186907|187712|187327|187239|187266
hybrid,189186,109381,6,10371,8010.354,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Provide a way to record a video in landscape when device orientation is locked to portrait,p: camera|package,180499|149177|104702|143288|140157|109381|111063|29873|120534|28180
hybrid,189186,111063,7,10371,8021.332,[camera] iOS preview distorts/glitches when using lockCaptureOrientation to fix landscape captures in a portrait-locked app,[camera] Camera preview does not keep the same orientation as the app,P2|p: camera|package|platform-ios|team-ios|triaged-ios,180499|149177|104702|143288|140157|109381|111063|29873|120534|28180
hybrid,189217,169810,2,10372,8077.069,"""Edge-to-edge may not display for all users"" in Play Console on flutter 3.44.5","""Edge-to-edge may not display for all users"" in Google Play Console",,187214|169810|180462|188859|188983|188311|155663|186987|167270|188656
